Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
630516,3.17,0.50,2096,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,17.66,0.00,-5.07,10.98
630543,2.91,0.51,2086,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,20.54,0.00,-5.07,12.16
630720,2.80,0.54,2102,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,18.70,0.00,-5.07,10.98
630744,2.75,0.64,2087,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,22.49,0.00,-5.09,12.94
630753,2.23,0.63,2111,0.00,0.95,-1.50,1.0000,41.00,63,0,1,1,52,22.03,0.00,-5.07,12.94
630909,2.16,0.63,2090,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,22.23,0.00,-5.09,12.55
630942,2.01,0.64,2098,0.00,0.95,-1.50,1.0000,41.00,63,0,1,1,52,22.28,0.00,-5.07,12.94
630944,1.87,0.65,2112,0.00,0.95,-1.50,1.0000,40.50,63,0,1,1,52,22.95,0.00,-5.09,12.94
631106,1.76,0.65,2102,0.00,0.95,-1.50,1.0000,41.00,63,0,1,1,52,22.72,0.00,-5.09,12.94
631133,1.66,0.67,2118,0.00,0.95,-1.50,1.0000,41.00,63,0,1,1,52,23.49,0.00,-5.09,13.33
631145,1.71,0.63,2101,0.00,0.96,-1.50,1.0000,41.00,63,0,1,1,52,22.06,0.00,-5.09,12.55
631312,1.74,0.59,2123,0.00,0.98,-1.50,1.0000,41.00,63,0,1,1,52,23.34,0.00,-5.09,13.33
631323,1.62,0.67,2111,0.00,1.00,-1.50,1.0000,41.00,63,0,1,1,52,23.52,0.00,-5.09,13.33
631465,1.57,0.66,2126,0.00,1.01,-1.50,1.0000,41.00,63,0,1,1,52,25.55,0.00,-5.09,12.94
631465,1.76,0.64,2124,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,22.82,0.00,-5.09,12.55
631543,1.69,0.65,2120,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,20.60,0.00,-5.09,12.94
631687,1.69,0.65,2133,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,22.90,0.00,-5.09,12.94
631732,1.64,0.66,2123,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,23.35,0.00,-5.09,12.94
631735,1.65,0.66,2139,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,23.35,0.00,-5.09,12.94
631921,1.66,0.62,2145,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,21.90,0.00,-5.09,12.55
631946,1.84,0.58,2130,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,20.67,0.00,-5.09,11.76
631958,2.17,0.60,2148,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,21.44,0.00,-5.10,12.16
632124,2.19,0.60,2137,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,21.35,0.00,-5.09,12.16
632147,2.21,0.60,2150,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,21.04,0.00,-5.10,12.16
632318,2.20,0.61,2155,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,22.51,0.00,-5.10,12.16
632341,1.98,0.66,2146,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,23.36,0.00,-5.10,12.94
632350,1.92,0.62,2164,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,22.24,0.00,-5.10,12.55
632530,1.95,0.57,2147,0.00,1.04,-1.50,1.0000,41.00,63,0,1,1,52,23.18,0.00,-5.10,12.94
632545,1.87,0.63,2153,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,20.60,0.00,-5.10,12.55
632545,1.86,0.63,2168,0.00,1.03,-1.50,1.0000,41.00,63,0,1,1,52,22.92,0.00,-5.10,12.94
632719,1.87,0.61,2156,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,21.99,0.00,-5.10,12.55
632734,1.83,0.63,2174,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,20.71,0.00,-5.10,12.94
632897,1.70,0.66,2175,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.96,0.00,-5.10,13.33
632923,1.65,0.62,2166,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,22.39,0.00,-5.10,12.94
632936,1.75,0.64,2179,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.18,0.00,-5.10,12.94
633103,1.79,0.63,2182,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,22.91,0.00,-5.10,12.94
633126,1.78,0.64,2178,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.09,0.00,-5.10,12.94
633138,1.78,0.63,2186,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.00,0.00,-5.12,12.94
633306,1.81,0.62,2180,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,22.91,0.00,-5.12,12.94
633342,1.82,0.64,2183,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.27,0.00,-5.12,12.94
633342,1.78,0.66,2197,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,24.23,0.00,-5.12,13.33
633508,1.70,0.67,2188,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,24.40,0.00,-5.12,13.33
633543,1.69,0.63,2189,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,22.98,0.00,-5.12,12.94
633708,1.72,0.64,2205,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.43,0.00,-5.12,12.94
633732,1.69,0.64,2196,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.70,0.00,-5.12,12.94
633744,1.69,0.64,2198,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.26,0.00,-5.12,12.94
633897,1.68,0.56,2214,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.26,0.00,-5.12,12.94
633909,1.67,0.63,2216,0.00,1.03,-1.50,1.0000,41.50,63,0,1,1,52,23.88,0.00,-5.12,13.33
633957,1.63,0.65,2209,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.14,0.00,-5.12,13.33
634098,1.57,0.66,2220,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.40,0.00,-5.12,13.33
634158,1.62,0.62,2226,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.16,0.00,-5.14,12.94
634179,1.66,0.65,2218,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.05,0.00,-5.12,12.94
634359,1.64,0.63,2220,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.79,0.00,-5.12,13.33
634392,1.61,0.65,2237,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.23,0.00,-5.14,13.33
634394,1.61,0.65,2236,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.67,0.00,-5.14,13.33
634559,1.60,0.65,2228,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.23,0.00,-5.14,12.94
634582,1.68,0.65,2241,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.23,0.00,-5.14,12.94
634594,1.74,0.63,2246,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.60,0.00,-5.14,12.94
634746,1.74,0.64,2238,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.70,0.00,-5.14,12.94
634758,1.70,0.65,2241,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.14,0.00,-5.14,12.94
634911,1.73,0.65,2256,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,24.32,0.00,-5.14,13.33
634982,1.68,0.65,2258,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.97,0.00,-5.14,13.33
634982,1.73,0.68,2246,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,23.00,0.00,-5.14,12.94
635144,1.89,0.62,2250,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,25.48,0.00,-5.14,12.94
635182,1.97,0.68,2268,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,22.92,0.00,-5.16,12.55
635190,2.37,0.51,2263,0.00,1.03,-1.50,1.0000,42.00,63,0,1,1,52,18.51,0.00,-5.14,11.37
635347,3.11,0.38,2255,0.00,1.05,-1.50,1.0000,42.00,61,0,1,1,52,14.46,0.00,-5.16,9.02
635371,3.63,0.35,2259,0.00,1.25,-1.50,1.0000,40.00,61,0,1,1,52,13.47,0.00,-5.14,8.63
635383,3.95,0.36,2264,0.00,1.08,-1.50,1.0000,38.50,61,0,1,1,52,13.65,0.00,-5.16,8.63
635560,4.06,0.36,2271,0.00,1.08,-1.50,1.0000,37.00,61,0,1,1,52,13.47,0.00,-5.14,8.63
635584,4.15,0.35,2253,0.00,1.07,-1.50,1.0000,35.50,61,0,1,1,52,13.23,0.00,-5.14,8.63
635745,4.17,0.35,2248,0.00,1.08,-1.50,1.0000,34.00,63,0,1,1,52,12.98,0.00,-5.14,8.24
635780,4.26,0.32,2258,0.00,1.08,-1.50,1.0000,31.50,63,0,1,1,52,12.12,0.00,-5.16,8.24
635789,4.20,0.32,2270,0.00,1.08,-1.50,1.0000,33.00,63,0,1,1,52,12.25,0.00,-5.16,8.24
635954,4.36,0.32,2236,0.00,1.05,-1.50,1.0000,30.00,63,0,1,1,52,11.94,0.00,-5.16,8.24
635981,4.48,0.31,2237,0.00,1.02,-1.50,1.0000,28.50,63,0,1,1,52,11.75,0.00,-5.14,7.84
635981,4.59,0.29,2229,0.00,1.01,-1.50,1.0000,27.50,63,0,1,1,52,10.63,0.00,-5.14,7.45
636147,4.82,0.27,2215,0.00,1.01,-1.50,1.0000,26.00,63,0,1,1,52,9.74,0.00,-5.14,7.06
636183,4.95,0.25,2213,0.00,1.01,-1.50,1.0000,25.00,63,0,1,1,52,9.18,0.00,-5.14,7.06
636192,5.00,0.25,2246,0.00,1.01,-1.50,1.0000,23.50,63,0,1,1,52,9.38,0.00,-5.14,6.67
636349,5.10,0.24,2238,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,9.02,0.00,-5.14,6.27
636361,5.18,0.23,2213,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,8.40,0.00,-5.14,6.27
636525,5.30,0.23,2218,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,8.27,0.00,-5.14,5.88
636606,5.41,0.22,2220,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,8.23,0.00,-5.14,5.49
636608,5.50,0.21,2215,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,7.85,0.00,-5.12,5.49
636772,5.59,0.21,2202,0.00,0.84,-1.50,1.0000,22.50,63,0,1,1,52,7.72,0.00,-5.12,5.49
636796,5.67,0.21,2212,0.00,0.83,-1.50,1.0000,22.50,63,0,1,1,52,7.51,0.00,-5.12,5.49
636808,5.63,0.21,2185,0.00,0.83,-1.50,1.0000,22.50,63,0,1,1,52,7.43,0.00,-5.12,5.10
636961,5.52,0.20,2189,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.32,0.00,-5.12,5.10
636997,5.48,0.20,2187,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.21,0.00,-5.12,5.10
637006,5.46,0.20,2182,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.24,0.00,-5.10,5.10
637162,5.44,0.20,2165,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.21,0.00,-5.12,5.10
637197,5.47,0.20,2182,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.13,0.00,-5.10,5.10
637197,5.46,0.20,2150,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.21,0.00,-5.10,5.10
637386,5.46,0.20,2170,0.00,0.83,-1.50,1.0000,24.00,63,0,1,1,52,7.21,0.00,-5.10,5.10
637410,5.43,0.20,2158,0.00,0.83,-1.50,1.0000,27.00,63,0,1,1,52,7.13,0.00,-5.10,5.10
637575,5.43,0.21,2167,0.00,0.83,-1.50,1.0000,32.00,63,0,1,1,52,7.52,0.00,-5.10,5.10
637599,5.41,0.28,2190,0.00,0.83,-1.50,1.0000,36.00,63,0,1,1,52,10.20,0.00,-5.10,7.45
637610,5.22,0.33,2159,0.00,0.83,-1.50,1.0000,39.00,63,0,1,1,52,12.00,0.00,-5.12,8.24
637775,4.71,0.36,2120,0.00,0.82,-1.50,1.0000,39.50,63,0,1,1,52,12.96,0.00,-5.10,8.63
637799,4.54,0.37,2162,0.00,0.82,-1.50,1.0000,40.00,63,0,1,1,52,13.22,0.00,-5.09,9.02
637810,4.29,0.48,2126,0.00,0.82,-1.50,1.0000,40.00,63,0,1,1,52,17.19,0.00,-5.10,10.98
637974,3.60,0.54,2155,0.00,0.76,-1.50,1.0000,41.00,63,0,1,1,52,20.31,0.00,-5.09,11.76
638010,3.11,0.63,2137,0.00,0.76,-1.50,1.0000,41.00,63,0,1,1,52,22.64,0.00,-5.10,13.33
638010,2.41,0.69,2146,0.00,0.75,-1.50,1.0000,41.00,63,0,1,1,52,24.40,0.00,-5.10,13.73
638187,1.83,0.75,2145,0.00,0.76,-1.50,1.0000,41.50,63,0,1,1,52,26.79,0.00,-5.09,14.90
638223,0.72,0.73,2151,0.00,0.97,-1.50,1.0000,40.50,63,0,1,1,52,29.09,0.00,-5.10,15.69
638223,0.97,0.76,2142,0.00,0.75,-1.50,1.0000,41.00,63,0,1,1,52,27.10,0.00,-5.10,15.29
638401,0.12,0.88,2156,0.00,0.94,-1.50,1.0000,38.50,63,0,1,1,52,31.77,0.00,-5.10,17.65
638424,-0.24,0.88,2147,0.00,0.87,-1.50,1.0000,37.50,63,0,1,1,52,31.62,0.00,-5.10,17.65
638589,-0.48,0.92,2159,0.00,0.94,-1.50,1.0000,35.50,63,0,1,1,52,33.10,0.00,-5.10,18.04
638626,-0.75,0.92,2154,0.00,0.94,-1.50,1.0000,34.00,63,0,1,1,52,33.05,0.00,-5.10,18.04
638635,-0.85,0.94,2155,0.00,0.94,-1.50,1.0000,33.00,63,0,1,1,52,33.57,0.00,-5.10,18.04
638813,-0.98,0.86,2170,0.00,0.94,-1.50,1.0000,32.00,63,0,1,1,52,33.41,0.00,-5.10,18.04
638838,-1.00,0.93,2165,0.00,0.95,-1.50,1.0000,31.50,63,0,1,1,52,33.81,0.00,-5.10,18.04
638838,-1.08,0.94,2166,0.00,0.97,-1.50,1.0000,31.50,63,0,1,1,52,33.58,0.00,-5.10,18.04
639015,-1.08,0.93,2180,0.00,0.98,-1.50,1.0000,31.00,63,0,1,1,52,33.80,0.00,-5.10,18.04
639036,-1.14,0.94,2178,0.00,0.98,-1.50,1.0000,31.00,63,0,1,1,52,34.36,0.00,-5.10,18.04
639036,-1.16,0.94,2188,0.00,0.99,-1.50,1.0000,31.00,63,0,1,1,52,34.25,0.00,-5.12,18.04
639211,-1.20,0.95,2192,0.00,1.00,-1.50,1.0000,30.50,63,0,1,1,52,34.47,0.00,-5.10,18.04
639235,-1.19,0.95,2204,0.00,1.00,-1.50,1.0000,31.00,63,0,1,1,52,34.36,0.00,-5.12,18.04
639244,-1.20,0.94,2186,0.00,1.00,-1.50,1.0000,30.50,63,0,1,1,52,34.36,0.00,-5.10,18.04
639412,-1.26,0.95,2204,0.00,1.00,-1.50,1.0000,30.50,63,0,1,1,52,34.69,0.00,-5.12,18.04
639447,-1.29,0.91,2195,0.00,1.01,-1.50,1.0000,31.00,63,0,1,1,52,33.67,0.00,-5.12,18.04
639608,-1.31,0.95,2214,0.00,1.01,-1.50,1.0000,31.00,63,0,1,1,52,34.80,0.00,-5.12,18.04
639643,-1.32,0.96,2216,0.00,1.01,-1.50,1.0000,30.50,63,0,1,1,52,35.64,0.00,-5.12,18.04
639655,-1.30,0.94,2208,0.00,1.01,-1.50,1.0000,30.00,61,0,1,1,52,34.69,0.00,-5.12,18.04
639819,-1.37,0.94,2217,0.00,1.01,-1.50,1.0000,31.00,61,0,1,1,52,35.03,0.00,-5.12,18.04
639852,-1.36,0.94,2226,0.00,1.01,-1.50,1.0000,30.50,61,0,1,1,52,34.56,0.00,-5.14,18.04
639854,-1.38,0.94,2226,0.00,1.01,-1.50,1.0000,30.50,61,0,1,1,52,34.91,0.00,-5.12,18.04
640000,-1.40,0.93,2225,0.00,1.01,-1.50,1.0000,31.00,61,0,1,1,52,34.57,0.00,-5.14,18.04
640044,-1.37,1.01,2240,0.00,1.01,-1.50,1.0000,30.50,61,0,1,1,52,35.27,0.00,-5.14,17.65
640047,-1.38,0.94,2249,0.00,1.01,-1.50,1.0000,30.50,61,0,1,1,52,35.51,0.00,-5.14,17.65
640223,-1.35,0.94,2238,0.00,1.01,-1.00,1.0000,31.00,61,0,1,1,52,35.15,0.00,-5.14,17.65
640247,-1.31,0.93,2244,0.00,1.01,-1.00,1.0000,31.50,61,0,1,1,52,34.92,0.00,-5.14,17.65
640259,-1.23,0.93,2259,0.00,1.01,-1.00,1.0000,32.00,61,0,1,1,52,34.69,0.00,-5.14,17.25
640438,-1.08,0.87,2260,0.00,1.01,-1.00,1.0000,32.50,61,0,1,1,52,32.88,0.00,-5.14,16.86
640462,-0.92,0.88,2257,0.00,1.01,-1.00,1.0000,34.00,61,0,1,1,52,33.37,0.00,-5.16,16.47
640636,-0.78,0.88,2280,0.00,1.02,-1.00,1.0000,35.50,61,0,1,1,52,33.49,0.00,-5.16,16.86
640639,-0.81,0.86,2272,0.00,1.01,-1.00,1.0000,35.00,61,0,1,1,52,32.25,0.00,-5.16,16.47
640639,-0.84,0.87,2258,0.00,1.01,-1.00,1.0000,34.50,61,0,1,1,52,32.70,0.00,-5.14,16.47
640838,-0.87,0.90,2270,0.00,1.01,-1.00,1.0000,35.00,61,0,1,1,52,34.05,0.00,-5.16,16.86
640862,-0.64,0.87,2292,0.00,1.02,-1.00,1.0000,36.00,61,0,1,1,52,33.16,0.00,-5.16,16.47
640862,-0.74,0.86,2274,0.00,1.01,-1.00,1.0000,35.00,61,0,1,1,52,32.45,0.00,-5.16,16.47
640965,-0.64,0.87,2288,0.00,1.02,-1.00,1.0000,35.50,61,0,1,1,52,33.04,0.00,-5.16,16.47
641038,-0.68,0.81,2296,0.00,1.02,-1.00,1.0000,36.00,61,0,1,1,52,35.27,0.00,-5.16,16.47
641206,-0.65,0.86,2289,0.00,1.02,-0.75,1.0000,36.50,61,0,1,1,52,33.16,0.00,-5.16,16.47
641241,-0.69,0.90,2292,0.00,1.02,-0.75,1.0000,36.50,61,0,1,1,52,34.06,0.00,-5.16,16.86
641250,-0.74,0.87,2308,0.00,1.01,-0.75,1.0000,36.00,61,0,1,1,52,33.38,0.00,-5.18,16.47
641419,-0.67,0.87,2307,0.00,1.01,-0.75,1.0000,36.00,61,0,1,1,52,30.93,0.00,-5.18,16.47
641443,-0.67,0.80,2303,0.00,1.01,-0.75,1.0000,36.00,61,0,1,1,52,33.60,0.00,-5.16,16.47
641443,-0.65,0.85,2308,0.00,1.01,-0.75,1.0000,36.50,61,0,1,1,52,32.81,0.00,-5.18,16.86
641620,-0.69,0.88,2306,0.00,1.01,-0.75,1.0000,37.00,61,0,1,1,52,33.49,0.00,-5.18,16.86
641643,-0.72,0.89,2327,0.00,1.01,-0.75,1.0000,36.50,61,0,1,1,52,33.95,0.00,-5.18,16.86
641809,-0.70,0.86,2326,0.00,1.01,-0.75,1.0000,36.00,61,0,1,1,52,33.38,0.00,-5.18,16.86
641833,-0.67,0.86,2334,0.00,1.01,-0.75,1.0000,36.00,61,0,1,1,52,31.61,0.00,-5.18,16.86
641833,-0.92,0.89,2325,0.00,1.01,-0.75,1.0000,35.00,61,0,1,1,52,34.72,0.00,-5.18,17.25
642021,-0.89,0.88,2326,0.00,1.01,-0.75,1.0000,35.50,61,0,1,1,52,34.26,0.00,-5.18,17.25
642035,-0.91,0.90,2334,0.00,1.01,-0.75,1.0000,35.50,61,0,1,1,52,34.84,0.00,-5.18,17.25
642044,-0.98,0.91,2354,0.00,1.01,-0.75,1.0000,35.00,61,0,1,1,52,35.67,0.00,-5.18,17.25
642211,-1.09,0.93,2354,0.00,1.01,-0.25,1.0000,34.50,61,0,1,1,52,36.40,0.00,-5.20,17.65
642235,-1.17,0.93,2358,0.00,1.01,-0.25,1.0000,33.50,61,0,1,1,52,37.15,0.00,-5.18,18.04
642247,-1.25,1.00,2368,0.00,1.01,-0.25,1.0000,32.50,59,0,1,1,52,39.49,0.00,-5.20,18.43
642417,-1.64,0.97,2356,0.00,1.00,-0.25,1.0000,31.50,59,0,1,1,52,38.60,0.00,-5.20,18.82
642437,-1.65,0.98,2363,0.00,1.00,-0.25,1.0000,31.50,59,0,1,1,52,38.85,0.00,-5.20,18.82
642619,-1.72,0.97,2371,0.00,1.00,-0.25,1.0000,31.00,59,0,1,1,52,38.60,0.00,-5.20,18.82
642645,-1.73,0.98,2370,0.00,1.00,-0.25,1.0000,31.00,59,0,1,1,52,38.72,0.00,-5.20,18.82
642645,-1.77,0.98,2392,0.00,1.00,-0.25,1.0000,31.00,59,0,1,1,52,39.34,0.00,-5.22,18.82
642811,-1.77,1.00,2398,0.00,1.00,-0.25,1.0000,30.50,59,0,1,1,52,39.34,0.00,-5.20,19.22
642835,-1.82,1.00,2401,0.00,1.00,-0.25,1.0000,30.50,59,0,1,1,52,39.83,0.00,-5.22,19.22
642847,-1.87,0.98,2409,0.00,1.00,-0.25,1.0000,30.50,59,0,1,1,52,39.21,0.00,-5.22,19.22
643021,-1.87,0.97,2418,0.00,1.00,-0.25,1.0000,30.50,59,0,1,1,52,39.46,0.00,-5.22,19.22
643024,-1.85,0.99,2418,0.00,1.00,-0.25,1.0000,31.00,59,0,1,1,52,39.58,0.00,-5.22,19.22
643047,-1.89,0.99,2424,0.00,1.00,-0.25,1.0000,30.50,59,0,1,1,52,40.20,0.00,-5.22,19.22
643212,-1.86,0.99,2420,0.00,1.00,0.00,1.0000,30.50,59,0,1,1,52,40.21,0.00,-5.22,18.82
643224,-1.80,0.98,2423,0.00,1.01,0.00,1.0000,31.00,59,0,1,1,52,39.71,0.00,-5.20,18.82
643365,-1.84,0.98,2432,0.00,1.01,0.00,1.0000,31.00,59,0,1,1,52,39.83,0.00,-5.20,18.82
643365,-1.80,0.98,2434,0.00,1.01,0.00,1.0000,31.00,59,0,1,1,52,39.83,0.00,-5.20,18.82
643529,-1.79,0.95,2443,0.00,1.01,0.00,1.0000,31.00,59,0,1,1,52,39.07,0.00,-5.20,18.82
643601,-1.79,0.97,2446,0.00,1.01,0.00,1.0000,31.50,59,0,1,1,52,39.71,0.00,-5.20,18.82
643601,-1.70,0.96,2453,0.00,1.00,0.00,1.0000,31.50,59,0,1,1,52,39.59,0.00,-5.20,18.43
643766,-1.61,0.96,2458,0.00,1.01,0.00,1.0000,32.00,59,0,1,1,52,39.60,0.00,-5.20,18.43
643802,-1.61,0.96,2466,0.00,1.01,0.00,1.0000,32.00,59,0,1,1,52,39.48,0.00,-5.18,18.43
643814,-1.58,0.95,2467,0.00,1.01,0.00,1.0000,32.00,59,0,1,1,52,39.10,0.00,-5.18,18.43
643977,-1.41,0.93,2474,0.00,1.01,0.00,1.0000,32.50,59,0,1,1,52,38.74,0.00,-5.18,18.04
644001,-1.41,0.93,2482,0.00,1.01,0.00,1.0000,32.50,59,0,1,1,52,38.49,0.00,-5.18,18.04
644013,-1.27,0.89,2486,0.00,1.01,0.00,1.0000,33.00,59,0,1,1,52,36.99,0.00,-5.18,17.65
644178,-1.04,0.88,2488,0.00,1.01,0.00,1.0000,34.50,59,0,1,1,52,36.78,0.00,-5.18,17.25
644205,-0.87,0.86,2494,0.00,1.02,0.00,1.0000,35.00,59,0,1,1,52,36.30,0.00,-5.18,17.25
644217,-0.67,0.82,2498,0.00,1.02,0.00,1.0000,36.50,59,0,1,1,52,34.73,0.00,-5.16,16.47
644383,-0.47,0.82,2514,0.00,1.03,0.00,1.0000,37.50,59,0,1,1,52,34.64,0.00,-5.16,16.47
644419,-0.34,0.83,2520,0.00,1.03,0.00,1.0000,38.00,59,0,1,1,52,35.23,0.00,-5.18,16.47
644419,-0.32,0.84,2526,0.00,1.03,0.00,1.0000,38.00,59,0,1,1,52,35.22,0.00,-5.16,16.47
644606,-0.39,0.83,2531,0.00,1.03,0.00,1.0000,38.00,59,0,1,1,52,34.97,0.00,-5.16,16.86
644629,-0.39,0.84,2530,0.00,1.03,0.00,1.0000,38.00,59,0,1,1,52,35.23,0.00,-5.16,16.86
644782,-0.41,0.82,2539,0.00,1.03,0.00,1.0000,38.00,59,0,1,1,52,34.75,0.00,-5.16,16.86
644820,-0.34,0.81,2536,0.00,1.03,0.00,1.0000,39.00,59,0,1,1,52,33.74,0.00,-5.16,16.47
644820,-0.30,0.82,2532,0.00,1.03,0.00,1.0000,39.00,59,0,1,1,52,33.97,0.00,-5.16,16.47
644976,-0.29,0.83,2536,0.00,1.03,0.00,1.0000,39.00,59,0,1,1,52,35.35,0.00,-5.14,16.47
645011,-0.15,0.79,2538,0.00,1.03,0.00,1.0000,39.00,59,0,1,1,52,33.63,0.00,-5.16,16.47
645023,0.01,0.77,2542,0.00,1.04,0.00,1.0000,40.00,59,0,1,1,52,32.72,0.00,-5.14,16.08
645187,0.25,0.73,2546,0.00,1.04,0.00,1.0000,41.00,59,0,1,1,52,33.05,0.00,-5.14,14.90
645222,0.96,0.58,2556,0.00,1.10,0.00,1.0000,43.00,59,0,1,1,52,23.52,0.00,-5.14,12.94
645222,1.85,0.45,2556,0.00,1.23,0.00,1.0000,45.50,59,0,1,1,52,19.02,0.00,-5.14,10.98
645410,2.48,0.45,2562,0.00,1.21,0.00,1.0000,45.50,59,0,1,1,52,18.97,0.00,-5.14,10.59
645446,3.11,0.38,2558,0.00,1.25,0.00,1.0000,45.00,59,0,1,1,52,15.55,0.00,-5.14,9.41
645446,3.87,0.36,2560,0.00,1.11,0.00,1.0000,42.50,59,0,1,1,52,15.20,0.00,-5.14,9.41
645622,3.97,0.36,2545,0.00,1.12,0.00,1.0000,40.50,59,0,1,1,52,15.22,0.00,-5.14,9.41
645658,4.02,0.34,2546,0.00,1.11,0.00,1.0000,39.00,59,0,1,1,52,14.32,0.00,-5.14,9.41
645823,4.65,0.18,2522,0.00,1.11,0.00,1.0000,37.00,59,0,1,1,52,7.68,0.00,-5.14,5.88
645846,5.06,0.24,2513,0.00,1.30,0.00,1.0000,35.00,59,0,1,1,52,5.24,0.00,-5.16,5.88
645855,5.36,0.19,2492,0.00,1.08,0.00,1.0000,33.50,59,0,1,1,52,7.93,0.00,-5.16,5.88
646013,5.48,0.19,2470,0.00,1.06,0.00,1.0000,32.00,59,0,1,1,52,7.72,0.00,-5.16,5.88
646050,5.60,0.19,2433,0.00,1.04,0.00,1.0000,31.00,59,0,1,1,52,7.76,0.00,-5.18,5.49
646062,5.67,0.19,2390,0.00,1.03,0.00,1.0000,29.50,59,0,1,1,52,7.43,0.00,-5.20,5.49
646239,5.84,0.18,2340,0.00,1.03,0.00,1.0000,28.50,59,0,1,1,52,6.87,0.00,-5.22,4.71
646264,5.97,0.18,2311,0.00,1.03,0.00,1.0000,27.00,59,0,1,1,52,6.94,0.00,-5.20,4.71
