Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
31984,3.05,0.57,3178,0.00,0.99,0.00,1.0000,48.00,45,7,2,2,21,29.71,0.00,-4.68,15.29
32020,3.06,0.56,3172,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,29.50,0.00,-4.68,15.29
32020,3.02,0.57,3156,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,30.00,0.00,-4.66,15.29
32192,3.06,0.56,3160,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,29.80,0.00,-4.68,15.29
32257,3.04,0.56,3151,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,29.80,0.00,-4.66,15.29
32381,3.02,0.58,3169,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,30.11,0.00,-4.66,15.29
32422,3.07,0.57,3172,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,30.01,0.00,-4.68,15.29
32422,3.01,0.56,3168,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,30.31,0.00,-4.68,15.29
32565,3.01,0.58,3148,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,31.14,0.00,-4.68,15.69
32601,2.83,0.60,3148,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,32.25,0.00,-4.68,16.08
32614,2.74,0.64,3148,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,33.52,0.00,-4.70,16.86
32735,2.52,0.66,3146,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,35.12,0.00,-4.70,16.86
32815,2.32,0.67,3156,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,35.01,0.00,-4.68,16.86
32945,2.19,0.64,3156,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,32.27,0.00,-4.68,16.08
33032,2.17,0.62,3155,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,32.94,0.00,-4.68,16.47
33147,2.32,0.66,3144,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.55,0.00,-4.70,16.86
33173,2.23,0.66,3145,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,34.89,0.00,-4.68,16.86
33173,2.16,0.70,3135,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,37.01,0.00,-4.70,17.25
33227,2.00,0.69,3155,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,36.25,0.00,-4.70,16.86
33363,1.86,0.65,3152,0.00,0.98,0.00,1.0000,48.00,45,7,2,2,21,35.12,0.00,-4.68,16.86
33442,1.96,0.65,3135,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.00,0.00,-4.70,16.86
33563,2.07,0.66,3134,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.55,0.00,-4.68,16.86
33598,2.03,0.65,3135,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.67,0.00,-4.70,16.86
33598,2.02,0.68,3147,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.13,0.00,-4.70,16.86
33752,2.00,0.67,3145,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.15,0.00,-4.70,16.86
33786,2.01,0.67,3146,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.14,0.00,-4.70,16.86
33797,1.90,0.68,3131,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.15,0.00,-4.70,16.86
33962,1.86,0.69,3127,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,36.89,0.00,-4.70,17.25
33988,1.81,0.69,3129,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,37.12,0.00,-4.70,17.25
33988,1.71,0.71,3142,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,37.26,0.00,-4.70,16.86
34157,1.75,0.69,3141,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.89,0.00,-4.72,16.86
34192,1.77,0.68,3125,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.27,0.00,-4.70,16.86
34343,1.86,0.66,3124,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.77,0.00,-4.70,16.47
34397,1.90,0.67,3121,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.79,0.00,-4.72,16.47
34458,1.92,0.67,3138,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.67,0.00,-4.70,16.47
34583,1.94,0.65,3134,0.00,0.99,0.00,1.0000,48.00,45,7,2,2,21,34.32,0.00,-4.70,16.08
34583,1.94,0.65,3134,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,33.98,0.00,-4.72,16.47
34583,2.09,0.64,3118,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,32.39,0.00,-4.72,16.08
34750,2.17,0.64,3116,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,33.06,0.00,-4.72,16.08
34785,2.22,0.62,3128,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,32.15,0.00,-4.70,16.08
34798,2.28,0.63,3131,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,32.95,0.00,-4.72,16.08
34960,2.23,0.66,3130,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.55,0.00,-4.72,16.47
34986,2.09,0.66,3112,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.32,0.00,-4.72,16.47
35143,2.03,0.66,3108,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.10,0.00,-4.72,16.47
35221,1.98,0.67,3123,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.78,0.00,-4.72,16.47
35255,1.95,0.66,3120,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,33.98,0.00,-4.72,16.47
35268,1.95,0.67,3106,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,35.13,0.00,-4.74,16.47
35365,1.99,0.66,3104,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.44,0.00,-4.72,16.47
35378,1.96,0.66,3101,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.21,0.00,-4.72,16.47
35549,1.96,0.66,3115,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,33.98,0.00,-4.72,16.47
35570,1.96,0.66,3114,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.43,0.00,-4.72,16.47
35719,1.93,0.67,3097,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.54,0.00,-4.74,16.47
35754,1.93,0.66,3095,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,33.98,0.00,-4.72,16.47
35754,1.90,0.67,3110,0.00,0.99,0.00,1.0000,47.50,45,7,2,2,21,34.66,0.00,-4.74,16.47
35914,1.90,0.68,3108,0.00,0.99,0.00,1.0000,48.00,45,7,2,2,21,35.49,0.00,-4.74,16.86
35938,1.87,0.69,3092,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,36.25,0.00,-4.74,17.25
36007,1.66,0.69,3087,0.00,0.98,0.00,1.0000,47.50,45,7,2,2,21,36.01,0.00,-4.74,17.25
36128,1.60,0.72,3089,0.00,0.98,0.00,1.0000,47.00,45,7,2,2,21,36.26,0.00,-4.76,17.25
36156,1.49,0.74,3106,0.00,0.98,0.00,1.0000,47.00,45,7,2,2,21,38.77,0.00,-4.74,18.04
36318,1.22,0.77,3100,0.00,0.98,0.00,1.0000,47.00,45,7,2,2,21,39.92,0.00,-4.74,18.04
36362,1.04,0.79,3087,0.00,0.98,0.00,1.0000,46.00,45,7,2,2,21,41.96,0.00,-4.76,19.61
36362,0.84,0.87,3087,0.00,0.98,0.00,1.0000,45.00,45,7,2,2,21,45.57,0.00,-4.74,20.39
36539,0.24,0.88,3096,0.00,0.98,0.00,1.0000,45.00,45,7,2,2,21,45.04,0.00,-4.74,20.39
36565,-0.19,0.94,3082,0.00,0.98,0.00,1.0000,43.50,45,7,2,2,21,48.46,0.00,-4.74,21.57
36565,-0.01,0.92,3096,0.00,0.98,0.00,1.0000,44.00,45,7,2,2,21,46.82,0.00,-4.76,20.78
36723,-0.56,0.97,3083,0.00,0.98,0.00,1.0000,42.50,45,7,2,2,21,49.99,0.00,-4.60,21.57
36757,-0.72,0.97,3094,0.00,0.95,0.00,1.0000,42.50,45,7,2,2,21,49.70,0.00,-4.60,21.57
36757,-0.63,0.96,3094,0.00,0.95,0.00,1.0000,42.50,45,7,2,2,21,50.53,0.00,-4.58,21.57
36937,-0.63,1.00,3083,0.00,0.95,0.00,1.0000,42.00,45,7,2,2,21,51.65,0.00,-4.33,21.96
36973,-0.53,1.01,3082,0.00,0.95,0.00,1.0000,41.50,45,7,2,2,21,52.48,0.00,-4.27,22.35
37111,-0.78,1.03,3098,0.00,0.95,0.00,1.0000,40.50,45,7,2,2,21,52.45,0.00,-4.00,22.35
37140,-0.89,1.02,3102,0.00,0.92,0.00,1.0000,40.50,45,7,2,2,21,53.00,0.00,-3.93,22.35
37140,-1.15,1.05,3086,0.00,0.92,0.00,1.0000,40.00,45,7,2,2,21,54.13,0.00,-3.85,22.35
37281,-1.26,1.05,3084,0.00,0.93,0.00,1.0000,39.50,45,7,2,2,21,53.54,0.00,-3.85,22.75
37381,-1.13,1.05,3101,0.00,0.94,0.00,1.0000,39.00,45,7,2,2,21,54.82,0.00,-3.85,23.14
37490,-0.85,1.11,3104,0.00,0.95,0.00,1.0000,38.50,45,7,2,2,21,56.40,0.00,-3.60,23.92
37506,-1.24,1.11,3104,0.00,0.96,0.00,1.0000,37.50,45,7,2,2,21,57.25,0.00,-3.17,23.53
37549,-1.37,1.09,3086,0.00,0.96,0.00,1.0000,37.50,45,7,2,2,21,56.48,0.00,-3.19,23.14
37676,-1.55,1.10,3091,0.00,0.96,0.00,1.0000,37.50,45,7,2,2,21,56.93,0.00,-3.35,23.14
37750,-1.48,1.10,3102,0.00,0.97,0.00,1.0000,38.00,45,7,2,2,21,57.52,0.00,-3.35,23.53
37750,-1.89,1.12,3099,0.00,0.97,0.00,1.0000,37.00,45,7,2,2,21,57.04,0.00,-3.27,23.14
37882,-1.92,1.11,3089,0.00,0.97,0.00,1.0000,36.50,45,7,2,2,21,58.07,0.00,-3.52,23.14
37895,-1.77,1.11,3091,0.00,0.98,0.00,1.0000,36.50,45,7,2,2,21,57.33,0.00,-3.52,23.14
38039,-1.75,1.13,3110,0.00,0.98,0.00,1.0000,37.00,45,7,2,2,21,58.65,0.00,-3.36,23.53
38065,-1.80,1.15,3108,0.00,0.98,0.00,1.0000,36.50,45,7,2,2,21,60.37,0.00,-3.27,23.53
38079,-1.94,1.16,3092,0.00,0.98,0.00,1.0000,36.00,45,7,2,2,21,59.16,0.00,-3.27,23.92
38254,-1.99,1.18,3096,0.00,0.98,0.00,1.0000,35.50,45,7,2,2,21,62.08,0.00,-3.19,24.31
38268,-1.99,1.22,3109,0.00,0.98,0.00,1.0000,35.00,45,7,2,2,21,63.94,0.00,-3.02,25.10
38453,-2.32,1.25,3112,0.00,0.98,0.00,1.0000,34.50,45,7,2,2,21,64.44,0.00,-2.86,25.49
38472,-2.26,1.28,3113,0.00,0.98,0.00,1.0000,34.00,43,7,2,2,21,67.10,0.00,-2.86,25.88
38472,-2.68,1.28,3100,0.00,0.97,0.00,1.0000,33.50,43,7,2,2,21,65.77,0.00,-2.53,25.49
38570,-2.74,1.30,3105,0.00,0.98,0.00,1.0000,33.00,43,7,2,2,21,67.77,0.00,-2.61,27.45
38660,-2.23,1.45,3127,0.00,0.93,0.00,1.0000,31.50,43,7,2,2,21,75.61,0.00,-1.97,29.80
38660,-2.28,1.53,3123,0.00,0.94,0.00,1.0000,29.00,43,7,2,2,21,79.47,0.00,-1.31,30.98
38843,-2.88,1.56,3112,0.00,0.98,0.00,1.0000,28.00,43,7,2,2,21,81.58,3.53,-0.75,31.76
38897,-2.83,1.60,3118,0.00,0.96,0.00,1.0000,27.50,43,7,2,2,21,83.89,16.08,-0.50,32.94
39016,-2.97,1.65,3122,0.00,0.94,0.00,1.0000,27.00,43,7,2,2,21,87.25,12.94,0.02,33.33
39051,-3.47,1.70,3134,0.00,0.92,0.00,1.0000,27.00,43,7,2,2,21,89.28,13.33,0.44,33.33
39051,-3.61,1.71,3141,0.00,0.89,0.00,1.0000,26.50,43,7,2,2,21,89.01,9.41,0.35,33.33
39204,-4.05,1.72,3148,0.00,0.88,0.00,1.0000,26.50,43,7,2,2,21,90.92,9.41,0.43,33.33
39239,-4.31,1.70,3134,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,89.25,10.20,0.43,33.33
39239,-4.58,1.73,3144,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,89.25,7.06,0.50,33.33
39411,-4.36,1.76,3156,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,90.20,10.98,0.50,34.51
39462,-4.34,1.76,3160,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,90.68,9.02,0.83,34.12
39462,-4.34,1.77,3169,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,92.58,12.55,0.99,34.90
39646,-4.19,1.77,3168,0.00,0.87,0.00,1.0000,29.00,43,7,2,2,21,92.82,13.73,1.08,35.69
39750,-4.10,1.80,3161,0.00,0.87,0.00,1.0000,28.50,43,7,2,2,21,94.01,10.98,1.57,35.69
39875,-4.21,1.81,3168,0.00,0.87,0.00,1.0000,28.50,43,7,2,2,21,96.16,7.45,1.57,35.69
39911,-4.45,1.81,3165,0.00,0.86,0.00,1.0000,28.50,43,7,2,2,21,96.39,7.45,1.57,35.69
39955,-4.41,1.77,3189,0.00,0.86,0.00,1.0000,29.00,43,7,2,2,21,93.54,9.41,1.57,35.69
40087,-4.11,1.78,3195,0.00,0.87,0.00,1.0000,29.50,43,7,2,2,21,94.49,9.41,1.57,36.08
40109,-4.06,1.79,3196,0.00,0.87,0.00,1.0000,29.50,43,7,2,2,21,94.01,9.02,1.72,36.08
40109,-4.08,1.79,3207,0.00,0.87,0.00,1.0000,29.50,43,7,2,2,21,93.30,8.24,1.72,35.69
40282,-4.12,1.72,3196,0.00,0.87,0.00,1.0000,29.50,43,7,2,2,21,94.01,5.49,1.62,35.29
40317,-4.27,1.75,3197,0.00,0.87,0.00,1.0000,30.00,43,7,2,2,21,92.58,0.00,1.45,34.51
40317,-4.75,1.68,3203,0.00,0.88,0.00,1.0000,29.50,43,7,2,2,21,89.97,0.00,1.10,33.73
40364,-4.45,1.67,3209,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,90.44,0.00,0.66,33.73
40516,-4.42,1.71,3209,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,90.20,0.00,0.75,33.73
40516,-4.37,1.71,3217,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,90.92,0.00,0.66,33.73
40588,-4.46,1.69,3234,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,89.97,0.00,0.66,33.73
40739,-4.48,1.76,3238,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,92.35,0.00,0.56,33.33
40862,-4.59,1.70,3238,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,92.58,0.00,0.39,32.94
40923,-5.10,1.70,3248,0.00,0.88,0.00,1.0000,30.00,43,7,2,2,21,89.97,0.00,0.29,32.16
40923,-4.93,1.66,3248,0.00,0.88,0.00,1.0000,30.50,43,7,2,2,21,89.97,0.00,-0.23,32.16
40937,-4.83,1.65,3256,0.00,0.88,0.00,1.0000,30.50,43,7,2,2,21,89.49,0.00,-0.23,32.16
41097,-4.80,1.64,3262,0.00,0.88,0.00,1.0000,30.50,43,7,2,2,21,88.36,0.00,-0.23,32.55
41133,-4.79,1.67,3267,0.00,0.88,0.00,1.0000,30.50,43,7,2,2,21,90.20,0.00,-0.25,32.55
41143,-4.73,1.70,3272,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,90.68,0.00,-0.17,32.55
41315,-4.75,1.65,3276,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,90.44,0.00,-0.17,32.16
41391,-4.88,1.65,3279,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,90.20,0.00,-0.25,32.16
41522,-4.99,1.66,3284,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,90.44,0.00,-0.35,32.16
41536,-4.95,1.65,3284,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,89.97,0.00,-0.44,31.76
41593,-5.05,1.63,3293,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,89.01,0.00,-0.44,31.37
41721,-5.27,1.63,3296,0.00,0.88,0.00,1.0000,31.50,43,7,2,2,21,87.25,0.00,-0.62,30.98
41739,-5.33,1.58,3297,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,88.33,0.00,-1.04,29.80
41800,-5.84,1.55,3304,0.00,0.89,0.00,1.0000,31.00,43,7,2,2,21,84.94,0.00,-1.66,29.02
41922,-5.24,1.53,3305,0.00,0.89,0.00,1.0000,31.00,43,7,2,2,21,83.47,0.00,-1.78,28.63
41956,-5.22,1.51,3306,0.00,0.90,0.00,1.0000,31.00,43,7,2,2,21,83.89,0.00,-1.78,28.63
41956,-5.18,1.52,3310,0.00,0.90,0.00,1.0000,30.50,43,7,2,2,21,83.05,0.00,-1.78,27.84
42113,-5.48,1.44,3317,0.00,0.90,0.00,1.0000,30.50,43,7,2,2,21,77.82,0.00,-1.90,25.88
42149,-5.73,1.26,3312,0.00,1.00,0.00,1.0000,33.00,43,7,2,2,21,62.30,0.00,-2.30,20.39
42297,-5.59,0.75,3305,0.00,1.11,0.00,1.0000,41.00,43,7,2,2,21,35.98,0.00,-4.68,13.73
42332,-3.12,0.30,3335,0.00,1.23,0.00,1.0000,33.50,43,7,2,2,21,13.76,0.00,-4.70,8.63
42332,2.91,0.17,3375,0.00,1.17,0.00,1.0000,30.50,43,7,2,2,21,8.32,0.00,-4.68,8.63
42503,4.36,0.15,3360,0.00,1.31,0.00,1.0000,28.50,43,7,2,2,21,8.44,0.00,-4.72,8.24
42553,5.04,0.17,3310,0.00,1.01,0.00,1.0000,27.00,43,7,2,2,21,9.43,0.00,-4.72,8.24
42553,5.51,0.18,3250,0.00,1.01,0.00,1.0000,25.00,43,7,2,2,21,10.36,0.00,-4.72,8.24
42687,5.77,0.19,3206,0.00,1.01,0.00,1.0000,23.50,43,7,2,2,21,10.82,0.00,-4.70,8.24
42723,5.81,0.21,3155,0.00,1.01,0.00,1.0000,21.50,43,7,2,2,21,10.69,0.00,-4.64,8.24
42878,5.85,0.22,3068,0.00,1.00,0.00,1.0000,20.00,43,7,2,2,21,11.32,0.00,-4.64,7.84
42878,5.64,0.22,2966,0.00,1.00,0.00,1.0000,18.50,43,7,2,2,21,11.01,0.00,-4.74,7.84
42878,5.50,0.23,2884,0.00,1.00,0.00,1.0000,16.50,43,7,2,2,21,10.76,0.00,-4.80,7.84
43067,5.47,0.21,2772,0.00,1.00,0.00,1.0000,15.00,43,7,2,2,21,9.59,0.00,-4.87,7.06
43165,5.42,0.20,2678,0.00,1.00,0.00,1.0000,14.00,43,7,2,2,21,9.53,0.00,-4.95,7.06
43282,5.42,0.21,2565,0.00,0.99,0.00,1.0000,12.50,43,7,2,2,21,9.18,0.00,-5.03,6.67
43320,5.38,0.22,2440,0.00,0.99,0.00,1.0000,11.50,43,7,2,2,21,9.02,0.00,-5.12,6.67
43320,5.22,0.22,2324,0.00,0.99,0.00,1.0000,24.00,43,7,2,2,21,8.53,0.00,-5.18,6.27
43477,5.31,0.20,2197,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,7.55,0.00,-5.22,5.88
43503,5.38,0.22,2094,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,7.76,0.00,-5.16,5.88
43503,5.45,0.21,1966,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,6.75,0.00,-5.12,5.49
43674,5.50,0.22,1866,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,7.09,0.00,-5.07,5.49
43689,5.31,0.24,1743,0.00,0.83,0.00,1.0000,23.00,43,7,2,2,21,7.09,0.00,-5.03,5.49
43689,5.20,0.25,1628,0.00,0.83,0.00,1.0000,21.00,43,7,2,2,21,7.06,0.00,-5.16,5.49
43875,5.05,0.28,1504,0.00,0.83,0.00,1.0000,19.50,43,7,2,2,21,7.32,0.00,-5.34,5.10
43946,4.96,0.29,1394,0.00,0.83,0.00,1.0000,18.50,43,7,2,2,21,6.75,0.00,-5.39,4.31
44049,5.22,0.29,1294,0.00,0.83,0.00,1.0000,17.50,43,7,2,2,21,6.17,0.00,-5.22,3.92
44102,5.29,0.29,1177,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,5.56,0.00,-5.09,3.92
44112,5.49,0.27,1111,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,4.99,0.00,-4.97,3.53
44268,5.63,0.26,1166,0.00,0.83,0.00,1.0000,17.00,43,7,2,2,21,4.71,0.00,-4.78,3.53
44286,5.58,0.23,1408,0.00,0.83,0.00,1.0000,17.50,43,7,2,2,21,4.71,0.00,-4.64,3.14
44344,5.38,0.17,1820,0.00,0.96,0.00,1.0000,22.00,43,7,2,2,21,4.31,0.00,0.04,3.53
44446,5.36,0.13,2379,0.00,0.95,0.00,1.0000,24.00,45,7,2,2,21,5.08,0.00,-5.24,4.31
44489,6.44,0.13,2978,0.00,0.95,0.00,1.0000,24.00,45,7,2,2,21,6.14,0.00,-5.09,5.10
44489,6.83,0.13,3255,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,6.87,0.00,-5.14,5.49
44657,6.85,0.15,3114,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,7.85,0.00,-4.80,5.88
44680,6.56,0.16,3174,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,8.27,0.00,-4.66,6.67
44719,6.38,0.17,3147,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,8.83,0.00,-4.70,7.06
44897,6.43,0.18,3140,0.00,0.83,0.00,1.0000,24.00,45,7,2,2,21,9.33,0.00,-4.64,7.45
44959,6.43,0.19,3158,0.00,0.83,0.00,1.0000,27.50,45,7,2,2,21,11.07,0.00,-4.72,9.02
45079,6.10,0.29,3148,0.00,0.99,0.00,1.0000,33.00,45,7,2,2,21,18.47,0.00,-4.68,13.33
45113,5.15,0.51,3153,0.00,0.83,0.00,1.0000,41.00,45,7,2,2,21,30.98,0.00,-4.70,18.43
45113,3.74,0.73,3187,0.00,0.72,0.00,1.0000,47.50,45,7,2,2,21,39.23,0.00,-4.70,20.39
45271,2.09,0.81,3096,0.00,0.81,0.00,1.0000,47.50,45,7,2,2,21,43.67,0.00,-4.68,21.96
45351,1.74,0.87,3156,0.00,0.88,0.00,1.0000,46.00,45,7,2,2,21,45.60,0.00,-4.64,22.35
45410,1.09,0.92,3145,0.00,0.93,0.00,1.0000,45.00,45,7,2,2,21,49.46,0.00,-3.89,25.49
45410,2.03,1.07,3148,0.00,0.87,0.00,1.0000,42.50,45,7,2,2,21,57.14,0.00,-2.65,29.02
45486,1.05,1.10,3140,0.00,0.88,0.00,1.0000,40.00,45,7,2,2,21,58.09,0.00,-1.70,29.02
45644,0.58,1.13,3137,0.00,0.93,0.00,1.0000,38.50,45,7,2,2,21,59.20,0.00,-1.57,29.80
45658,0.53,1.15,3141,0.00,0.93,0.00,1.0000,37.00,45,7,2,2,21,62.21,0.00,-1.60,30.20
45658,0.31,1.22,3162,0.00,0.93,0.00,1.0000,36.00,45,7,2,2,21,64.61,5.88,-1.37,30.98
45830,0.51,1.26,3160,0.00,0.93,0.00,1.0000,35.50,45,7,2,2,21,65.86,5.49,-1.16,31.37
45866,0.09,1.27,3167,0.00,0.94,0.00,1.0000,35.00,45,7,2,2,21,66.44,6.67,-0.64,31.37
46020,-0.18,1.31,3169,0.00,0.95,0.00,1.0000,34.00,45,7,2,2,21,70.00,7.45,-0.54,31.76
46116,-0.58,1.38,3155,0.00,0.97,0.00,1.0000,32.50,45,7,2,2,21,72.60,9.80,-0.46,32.16
46219,-1.01,1.41,3166,0.00,0.97,0.00,1.0000,31.50,45,7,2,2,21,73.40,9.02,-0.29,32.16
46250,-1.37,1.46,3164,0.00,0.97,0.00,1.0000,30.00,45,7,2,2,21,76.61,6.27,-0.31,31.76
46312,-1.81,1.47,3182,0.00,0.97,0.00,1.0000,29.00,45,7,2,2,21,78.44,5.88,-0.31,31.76
46428,-2.12,1.50,3190,0.00,0.96,0.00,1.0000,29.00,45,7,2,2,21,80.74,5.10,-0.41,31.76
46470,-2.55,1.55,3206,0.00,0.94,0.00,1.0000,29.00,45,7,2,2,21,82.63,4.71,-0.41,31.76
46470,-2.87,1.59,3196,0.00,0.92,0.00,1.0000,31.50,43,7,2,2,21,84.31,2.75,-0.41,31.76
46520,-4.20,1.58,3182,0.00,0.90,0.00,1.0000,31.50,43,7,2,2,21,85.15,0.00,-0.50,30.98
46645,-4.64,1.56,3198,0.00,0.89,0.00,1.0000,31.00,43,7,2,2,21,83.89,0.00,-1.02,30.59
46674,-4.55,1.58,3196,0.00,0.88,0.00,1.0000,31.50,43,7,2,2,21,84.94,0.00,-1.35,30.59
46689,-4.87,1.62,3200,0.00,0.88,0.00,1.0000,31.00,43,7,2,2,21,84.73,0.00,-1.14,29.80
46866,-5.34,1.56,3204,0.00,0.89,0.00,1.0000,31.50,43,7,2,2,21,82.84,0.00,-1.26,29.02
46880,-5.30,1.53,3225,0.00,0.89,0.00,1.0000,31.50,43,7,2,2,21,82.42,0.00,-1.68,29.02
47031,-4.99,1.55,3231,0.00,0.89,0.00,1.0000,31.50,43,7,2,2,21,83.05,0.00,-1.59,29.80
47066,-5.21,1.59,3240,0.00,0.89,0.00,1.0000,31.00,43,7,2,2,21,83.26,0.00,-1.59,29.41
47066,-5.22,1.56,3237,0.00,0.89,0.00,1.0000,30.50,43,7,2,2,21,84.52,0.00,-1.60,29.41
47221,-5.21,1.54,3240,0.00,0.89,0.00,1.0000,30.00,43,7,2,2,21,84.73,0.00,-1.60,29.02
47266,-5.18,1.56,3248,0.00,0.89,0.00,1.0000,30.00,43,7,2,2,21,84.94,0.00,-1.60,29.41
47266,-5.06,1.59,3247,0.00,0.89,0.00,1.0000,29.00,43,7,2,2,21,85.15,0.00,-1.60,29.80
47442,-5.13,1.58,3255,0.00,0.89,0.00,1.0000,29.00,43,7,2,2,21,85.99,0.00,-1.51,30.20
47456,-5.14,1.62,3251,0.00,0.89,0.00,1.0000,28.50,43,7,2,2,21,87.46,0.00,-1.41,30.98
47613,-4.23,1.67,3252,0.00,0.88,0.00,1.0000,28.00,43,7,2,2,21,91.16,8.24,-0.91,32.55
47649,-4.08,1.69,3258,0.00,0.88,0.00,1.0000,27.50,43,7,2,2,21,92.82,14.90,-0.15,33.73
47661,-2.92,1.79,3269,0.00,0.87,0.00,1.0000,27.00,43,7,2,2,21,100.50,31.37,0.35,39.61
47799,-2.54,1.99,3260,0.00,0.83,0.00,1.0000,25.00,43,7,2,2,21,108.78,28.63,1.80,42.75
47834,-3.49,2.04,3277,0.00,0.83,0.00,1.0000,24.00,43,7,2,2,21,111.39,26.27,3.09,42.75
47960,-4.03,2.14,3279,0.00,0.79,0.00,1.0000,22.50,43,7,2,2,21,115.51,21.96,3.15,43.92
