Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
546430,0.00,35.94,771,0.00,1024.00,-31.75,12.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
546430,0.00,35.94,784,0.00,1024.00,-31.75,12.6250,-64.00,-11,59,179,1,8,0.02,50.20,72.44,0.00,17.93
546430,0.00,36.19,789,0.00,1024.00,-31.75,13.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.42,0.00,16.88
546430,0.00,36.27,791,0.00,1024.00,-31.75,2.6250,-64.00,-11,59,178,1,8,0.02,50.20,72.42,0.00,17.58
546430,0.00,36.35,783,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.44,0.00,13.71
546430,0.00,36.35,780,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,198,1,8,0.02,50.20,72.45,0.00,24.61
546826,0.00,36.35,776,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
547044,0.00,36.67,790,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,159,1,8,0.02,50.20,72.44,0.00,10.90
547044,0.00,36.67,791,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.42,0.00,14.77
547044,0.00,36.67,789,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,165,1,8,0.02,50.20,72.44,0.00,13.01
547044,0.00,36.67,791,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.42,0.00,15.82
547060,0.00,36.67,790,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.42,0.00,20.74
547060,0.00,36.67,787,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,192,1,8,0.02,50.20,72.44,0.00,22.50
547060,0.00,36.67,788,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.42,0.00,20.74
547060,0.00,36.67,784,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
547060,0.00,36.59,786,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
547060,0.00,36.35,781,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
547060,0.00,36.35,776,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.45,0.00,20.74
547076,0.00,36.35,780,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,189,1,8,0.02,50.20,72.45,0.00,21.45
548040,0.00,36.67,785,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
548040,0.00,36.67,778,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,157,1,8,0.02,50.20,72.45,0.00,10.20
548040,0.00,36.67,779,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.45,0.00,18.63
548155,0.00,36.59,789,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,170,1,8,0.02,50.20,72.42,0.00,14.77
548155,0.00,36.51,786,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
548172,0.00,36.35,786,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.44,0.00,20.74
548172,0.00,36.35,788,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,189,1,8,0.02,50.20,72.44,0.00,21.45
548172,0.00,36.35,786,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,189,1,8,0.02,50.20,72.44,0.00,21.45
548172,0.00,36.19,774,0.00,1024.00,-31.75,13.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.44,0.00,20.74
548181,0.00,36.27,772,0.00,1024.00,-31.75,2.6250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
548181,0.00,36.35,767,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.47,0.00,19.69
548181,0.00,36.35,763,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,179,1,8,0.02,50.20,72.49,0.00,17.93
548181,0.00,36.35,764,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,154,1,8,0.02,50.20,72.49,0.00,9.14
548181,0.00,36.43,768,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,182,1,8,0.02,50.20,72.47,0.00,18.98
548181,0.00,36.67,775,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
548563,0.00,36.67,786,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
548810,0.00,36.67,783,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,165,1,8,0.02,50.20,72.45,0.00,13.01
548825,0.00,36.59,779,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,168,1,8,0.02,50.20,72.45,0.00,14.06
548825,0.00,36.59,782,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,168,1,8,0.02,50.20,72.44,0.00,14.06
549066,0.00,36.35,771,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,190,1,8,0.02,50.20,72.47,0.00,21.80
549200,0.00,36.43,784,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
549200,0.00,36.43,786,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
549200,0.00,36.35,785,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
549200,0.00,36.35,777,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
549200,0.00,36.35,777,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
549221,0.00,36.35,775,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.45,0.00,13.71
549221,0.00,36.35,773,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.47,0.00,20.74
549221,0.00,36.35,767,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,189,1,8,0.02,50.20,72.47,0.00,21.45
549221,0.00,36.35,771,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.47,0.00,16.88
549575,0.00,36.51,784,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.44,0.00,17.58
549733,0.00,36.35,780,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.45,0.00,14.77
549874,0.00,36.43,779,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,178,1,8,0.02,50.20,72.45,0.00,17.58
549887,0.00,36.35,780,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.47,0.00,18.63
550130,0.00,36.35,778,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
550264,0.00,36.35,773,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
550264,0.00,36.35,773,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.47,0.00,14.77
550279,0.00,36.35,773,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
550279,0.00,36.35,777,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
550279,0.00,36.35,776,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.45,0.00,18.63
550279,0.00,36.43,772,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,178,1,8,0.02,50.20,72.47,0.00,17.58
550279,0.00,36.43,778,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,181,1,8,0.02,50.20,72.45,0.00,18.63
550686,0.00,36.35,774,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
550835,0.00,36.35,784,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
550949,0.00,36.35,784,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,179,1,8,0.02,50.20,72.44,0.00,17.93
551086,0.00,36.51,785,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.44,0.00,16.88
551227,0.00,36.43,782,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
551353,0.00,36.67,782,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
551353,0.00,36.67,782,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,189,1,8,0.02,50.20,72.44,0.00,21.45
551368,0.00,36.67,780,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.45,0.00,20.74
551368,0.00,36.35,781,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,187,1,8,0.02,50.20,72.44,0.00,20.74
551368,0.00,36.35,782,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
551368,0.00,36.35,778,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.45,0.00,18.63
551368,0.00,36.51,779,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,192,1,8,0.02,50.20,72.45,0.00,22.50
551368,0.00,36.59,780,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,187,1,8,0.02,50.20,72.45,0.00,20.74
552035,0.00,36.67,785,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,182,1,8,0.02,50.20,72.44,0.00,18.98
552160,0.00,36.67,786,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.44,0.00,16.88
552278,0.00,36.67,786,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
552291,0.00,36.67,776,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.45,0.00,13.71
552415,0.00,36.67,774,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.45,0.00,18.63
552415,0.00,36.67,777,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
552432,0.00,36.67,780,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,165,1,8,0.02,50.20,72.45,0.00,13.01
552432,0.00,36.67,784,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.45,0.00,17.58
552432,0.00,41.11,784,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
552432,0.00,36.67,781,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
552440,0.00,36.67,783,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
552440,0.00,36.67,781,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
552440,0.00,36.67,783,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.44,0.00,16.88
552440,0.00,36.67,782,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.44,0.00,16.88
552693,0.00,36.67,774,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
552693,0.00,36.67,772,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.47,0.00,19.69
552708,0.00,36.67,771,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.47,0.00,14.77
553209,0.00,40.93,775,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.45,0.00,17.58
553334,0.00,36.67,775,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,179,1,8,0.02,50.20,72.45,0.00,17.93
553348,0.00,36.43,770,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
553479,0.00,36.51,776,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.45,0.00,14.77
553479,0.00,36.67,783,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,160,1,8,0.02,50.20,72.44,0.00,11.25
553492,0.00,36.67,780,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
553492,0.00,36.67,780,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,168,1,8,0.02,50.20,72.45,0.00,14.06
553492,0.00,36.67,784,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,168,1,8,0.02,50.20,72.44,0.00,14.06
553492,0.00,36.67,788,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,184,1,8,0.02,50.20,72.44,0.00,19.69
553492,0.00,36.51,784,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.44,0.00,14.77
553651,0.00,40.93,774,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.47,0.00,17.58
553787,0.00,36.35,770,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.49,0.00,14.77
553915,0.00,36.35,765,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,165,1,8,0.02,50.20,72.49,0.00,13.01
554276,0.00,36.35,761,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.49,0.00,16.88
554537,0.00,40.84,779,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
554537,0.00,40.75,768,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.45,0.00,14.77
554537,0.00,40.75,766,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.45,0.00,14.77
554537,0.00,40.75,767,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,165,1,8,0.02,50.20,72.47,0.00,13.01
554537,0.00,40.75,764,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.49,0.00,17.58
554537,0.00,40.75,771,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.47,0.00,15.82
554537,0.00,40.48,768,0.00,1024.00,-31.75,7.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.47,0.00,15.82
554537,0.00,36.27,764,0.00,1024.00,-31.75,2.6250,-64.00,-11,59,170,1,8,0.02,50.20,72.49,0.00,14.77
554537,0.00,36.35,761,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,162,1,8,0.02,50.20,72.49,0.00,11.95
554699,0.00,36.35,767,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.47,0.00,14.77
554711,0.00,36.43,775,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
554862,0.00,36.35,771,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,171,1,8,0.02,50.20,72.47,0.00,15.12
554975,0.00,36.35,771,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,162,1,8,0.02,50.20,72.47,0.00,11.95
555098,0.00,40.75,775,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
555098,0.00,40.75,772,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,162,1,8,0.02,50.20,72.47,0.00,11.95
555270,0.00,40.75,780,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.45,0.00,16.88
556000,0.00,40.84,780,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,184,1,8,0.02,50.20,72.45,0.00,19.69
556249,0.00,41.11,774,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,179,1,8,0.02,50.20,72.45,0.00,17.93
556263,0.00,41.11,778,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.45,0.00,13.71
556391,0.00,36.67,787,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,181,1,8,0.02,50.20,72.44,0.00,18.63
556391,0.00,36.67,785,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.44,0.00,13.71
556391,0.00,36.67,786,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.44,0.00,15.82
556391,0.00,40.84,782,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,176,1,8,0.02,50.20,72.44,0.00,16.88
556391,0.00,36.35,774,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.44,0.00,17.58
556407,0.00,40.75,770,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,171,1,8,0.02,50.20,72.45,0.00,15.12
556407,0.00,36.35,766,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,168,1,8,0.02,50.20,72.47,0.00,14.06
556407,0.00,40.75,762,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.49,0.00,16.88
556407,0.00,36.43,762,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.49,0.00,15.82
556407,0.00,36.67,763,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,176,1,8,0.02,50.20,72.49,0.00,16.88
556407,0.00,36.67,768,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.47,0.00,14.77
556407,0.00,36.67,775,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
556670,0.00,41.11,786,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.44,0.00,14.77
556670,0.00,36.67,779,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.45,0.00,14.77
556919,0.00,41.11,772,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.49,0.00,15.82
556919,0.00,41.11,769,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,159,1,8,0.02,50.20,72.47,0.00,10.90
557049,0.00,41.02,768,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,182,1,8,0.02,50.20,72.47,0.00,18.98
557049,0.00,36.59,769,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,179,1,8,0.02,50.20,72.47,0.00,17.93
557049,0.00,36.59,766,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,154,1,8,0.02,50.20,72.47,0.00,9.14
557066,0.00,36.51,770,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,159,1,8,0.02,50.20,72.47,0.00,10.90
557066,0.00,36.35,773,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,168,1,8,0.02,50.20,72.45,0.00,14.06
557409,0.00,41.02,774,0.00,1024.00,-31.75,8.6250,-64.00,-11,59,162,1,8,0.02,50.20,72.45,0.00,11.95
557499,0.00,41.11,774,0.00,1024.00,-31.75,14.1250,-64.00,-11,59,173,1,8,0.02,50.20,72.45,0.00,15.82
557540,0.00,40.93,766,0.00,1024.00,-31.75,3.1250,-64.00,-11,59,170,1,8,0.02,50.20,72.47,0.00,14.77
557540,0.00,40.75,763,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,167,1,8,0.02,50.20,72.47,0.00,13.71
557785,0.00,40.84,762,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,159,1,8,0.02,50.20,72.47,0.00,10.90
557935,0.00,40.84,772,0.00,1024.00,-31.75,13.6250,-64.00,-11,59,162,1,8,0.02,50.20,72.47,0.00,11.95
558025,0.00,36.35,770,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,178,1,8,0.02,50.20,72.47,0.00,17.58
558105,0.00,36.35,766,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,162,1,8,0.02,50.20,72.47,0.00,11.95
558175,0.00,36.35,760,0.00,1024.00,-31.75,8.1250,-64.00,-11,59,154,1,8,0.02,50.20,72.49,0.00,9.14
558295,0.00,27.27,755,0.00,1024.00,-31.75,7.6250,-64.00,-11,59,173,1,8,0.02,50.20,72.51,0.00,15.82
558455,0.00,26.66,744,0.00,1024.00,-31.75,0.6250,-64.00,-11,59,199,1,8,0.02,50.20,72.55,0.00,24.96
558585,0.00,25.74,735,0.00,1024.00,-31.50,14.1250,-64.00,-11,59,76,1,8,0.02,50.20,82.49,0.00,-18.28
558821,0.00,22.98,736,0.00,1024.00,-31.50,8.2500,-64.00,-11,59,106,1,9,0.02,50.20,275.55,0.00,-7.73
559015,0.00,21.01,747,0.00,1024.00,-31.50,14.2500,-64.00,-11,59,86,1,9,0.02,50.20,77.48,0.00,-14.77
559218,0.00,23.46,815,0.00,1024.00,-31.50,0.2500,-64.00,-11,59,3,1,8,0.02,50.20,136.73,0.00,-43.95
559222,0.00,22.47,779,0.00,1024.00,-31.50,2.2500,-64.00,-11,59,50,1,8,0.02,50.20,1102.10,0.00,-27.42
559606,0.00,25.33,852,0.00,1024.00,-31.75,4.5000,-64.00,-11,59,255,1,8,0.02,50.20,111.81,0.00,44.65
559835,0.00,27.11,871,0.00,1024.00,-31.75,1.0000,-64.00,-11,59,252,1,8,0.02,50.20,101.89,0.00,43.59
560046,0.00,28.55,880,0.00,1024.00,-31.75,0.5000,-64.00,-11,59,243,1,8,0.02,50.20,87.05,0.00,40.43
560215,0.00,29.83,890,0.00,1024.00,-31.75,4.0000,-64.00,-11,59,252,1,8,0.02,50.20,72.26,0.00,43.59
560409,0.00,30.64,898,0.00,1024.00,-31.75,3.8750,-64.00,-11,59,249,1,8,0.02,50.20,57.41,0.00,42.54
560615,0.00,31.06,892,0.00,1024.00,-31.75,2.2500,-64.00,-11,59,246,1,8,0.02,50.20,52.56,0.00,41.48
561368,0.00,37.33,790,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,204,1,8,0.02,50.20,33.05,0.00,26.72
561368,0.00,38.14,784,0.00,1024.00,-31.75,1.1250,-64.00,-11,59,195,1,8,0.02,50.20,18.22,0.00,23.55
561368,0.00,38.38,782,0.00,1024.00,-31.75,1.6250,-64.00,-11,59,193,1,8,0.02,50.20,8.31,0.00,22.85
561368,0.00,38.79,783,0.00,1024.00,-31.75,13.1250,-64.00,-11,59,173,1,8,0.02,50.20,-1.59,0.00,15.82
561386,0.00,39.01,818,0.00,1024.00,-31.75,10.5000,-64.00,-11,59,154,1,8,0.02,50.20,-2.17,0.00,9.14
561386,0.00,42.72,842,0.00,1024.00,-31.75,4.0000,-64.00,-11,59,151,1,8,0.02,50.20,12.68,0.00,8.09
561386,0.00,41.40,882,0.00,1024.00,-31.75,13.2500,-64.00,-11,59,173,1,8,0.02,50.20,32.49,0.00,15.82
561386,0.00,39.99,894,0.00,1024.00,-31.75,11.7500,-64.00,-11,59,216,1,8,0.02,50.20,37.44,0.00,30.94
561386,0.00,34.90,905,0.00,1024.00,-31.50,8.0000,-64.00,-11,59,9,1,8,0.02,50.20,42.39,0.00,-41.84
561386,0.00,31.11,890,0.00,1024.00,-31.50,7.0000,-64.00,-11,59,21,1,8,0.02,50.20,47.65,0.00,-37.62
561916,0.00,37.16,792,0.00,1024.00,-31.75,15.1250,-64.00,-11,59,201,1,8,0.02,50.20,37.96,0.00,25.66
562070,0.00,37.00,798,0.00,1024.00,-31.75,4.1250,-64.00,-11,59,190,1,8,0.02,50.20,37.92,0.00,21.80
562070,0.00,41.41,801,0.00,1024.00,-31.75,7.7500,-64.00,-11,59,181,1,8,0.02,50.20,47.80,0.00,18.63
562617,0.00,41.66,775,0.00,1024.00,-31.75,15.1250,-64.00,-11,59,165,1,8,0.02,50.20,57.66,0.00,13.01
562617,0.00,41.84,770,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,173,1,8,0.02,50.20,57.68,0.00,15.82
562633,0.00,41.84,771,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,170,1,8,0.02,50.20,57.68,0.00,14.77
562633,0.00,41.84,771,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,170,1,8,0.02,50.20,57.70,0.00,14.77
562633,0.00,41.84,772,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,162,1,8,0.02,50.20,52.75,0.00,11.95
562633,0.00,42.03,772,0.00,1024.00,-31.75,5.1250,-64.00,-11,59,168,1,8,0.02,50.20,52.77,0.00,14.06
562633,0.00,42.21,774,0.00,1024.00,-31.75,0.1250,-64.00,-11,59,154,1,8,0.02,50.20,47.82,0.00,9.14
562633,0.00,42.21,788,0.00,1024.00,-31.75,0.1250,-64.00,-11,59,156,1,8,0.02,50.20,47.76,0.00,9.84
562633,0.00,42.21,784,0.00,1024.00,-31.75,0.1250,-64.00,-11,59,154,1,8,0.02,50.20,47.76,0.00,9.14
562633,0.00,42.12,779,0.00,1024.00,-31.75,10.6250,-64.00,-11,59,165,1,8,0.02,50.20,47.80,0.00,13.01
562633,0.00,42.21,785,0.00,1024.00,-31.75,0.1250,-64.00,-11,59,159,1,8,0.02,50.20,47.78,0.00,10.90
562650,0.00,42.03,778,0.00,1024.00,-31.75,5.1250,-64.00,-11,59,149,1,8,0.02,50.20,52.75,0.00,7.38
562650,0.00,41.84,781,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,146,1,8,0.02,50.20,52.75,0.00,6.33
562650,0.00,41.84,783,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,170,1,8,0.02,50.20,52.73,0.00,14.77
562650,0.00,41.84,782,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,167,1,8,0.02,50.20,52.75,0.00,13.71
562650,0.00,41.75,788,0.00,1024.00,-31.75,4.6250,-64.00,-11,59,189,1,8,0.02,50.20,57.70,0.00,21.45
562650,0.00,41.66,789,0.00,1024.00,-31.75,15.1250,-64.00,-11,59,189,1,8,0.02,50.20,52.73,0.00,21.45
562650,0.00,41.66,790,0.00,1024.00,-31.75,15.1250,-64.00,-11,59,173,1,8,0.02,50.20,47.76,0.00,15.82
562650,0.00,41.84,790,0.00,1024.00,-31.75,10.1250,-64.00,-11,59,167,1,8,0.02,50.20,47.78,0.00,13.71
562668,0.00,41.75,794,0.00,1024.00,-31.75,4.6250,-64.00,-11,59,173,1,8,0.02,50.20,47.76,0.00,15.82
562668,0.00,41.66,798,0.00,1024.00,-31.75,15.1250,-64.00,-11,59,173,1,8,0.02,50.20,52.71,0.00,15.82
562668,0.00,41.57,790,0.00,1024.00,-31.75,9.6250,-64.00,-11,59,173,1,8,0.02,50.20,47.78,0.00,15.82
