Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
63967,4.94,0.29,836,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.20,0.00,-4.81,3.53
64108,4.95,0.29,835,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.07,0.00,-4.80,3.14
64123,4.92,0.29,836,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.12,0.00,-4.78,3.53
64123,4.89,0.28,836,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,3.92,0.00,-4.78,3.14
64295,4.89,0.29,841,0.00,0.95,0.00,1.0000,15.50,138,3,5,4,51,4.07,0.00,-4.78,3.14
64373,4.87,0.29,850,0.00,0.95,0.00,1.0000,16.00,138,3,5,4,51,4.05,0.00,-4.80,3.14
64373,4.85,0.27,848,0.00,0.95,0.00,1.0000,16.00,138,3,5,4,51,3.79,0.00,-4.81,3.53
64514,4.89,0.27,852,0.00,0.95,0.00,1.0000,16.00,138,3,5,4,51,3.87,0.00,-4.83,3.53
64560,4.85,0.28,844,0.00,0.95,0.00,1.0000,16.00,138,3,5,4,51,3.89,0.00,-4.81,3.14
64655,4.92,0.29,839,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,4.02,0.00,-4.81,3.14
64655,4.91,0.28,846,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.97,0.00,-4.83,3.14
64765,4.91,0.29,848,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,4.07,0.00,-4.80,3.14
64904,4.92,0.28,838,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.80,3.14
64920,4.93,0.28,842,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.97,0.00,-4.80,3.14
64967,4.92,0.28,833,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.80,3.14
65107,4.93,0.28,838,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.81,3.14
65155,4.92,0.27,828,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.69,0.00,-4.80,3.14
65155,4.96,0.28,831,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.81,3.14
65326,4.94,0.27,823,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.74,0.00,-4.80,3.14
65373,4.93,0.28,826,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.89,0.00,-4.78,3.14
65389,4.95,0.28,813,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.82,0.00,-4.78,3.14
65545,4.93,0.27,816,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.69,0.00,-4.76,3.14
65592,4.91,0.28,807,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.79,0.00,-4.76,3.14
65592,4.93,0.28,812,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.78,3.14
65748,4.90,0.29,804,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.89,0.00,-4.76,3.14
65795,4.88,0.28,827,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.84,0.00,-4.76,3.14
65920,4.85,0.27,855,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.84,0.00,-4.78,3.14
65920,4.85,0.27,830,0.00,0.95,0.00,1.0000,16.00,140,3,5,4,51,3.74,0.00,-4.76,3.14
65998,4.82,0.27,856,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.92,0.00,-4.81,3.14
66154,4.86,0.26,869,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.74,0.00,-4.85,3.14
66202,4.86,0.25,866,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.77,0.00,-4.85,3.14
66202,4.90,0.26,881,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.74,0.00,-4.89,3.14
66342,4.94,0.26,880,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.74,0.00,-4.87,3.14
66389,4.95,0.27,878,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,4.02,0.00,-4.91,3.14
66389,4.99,0.27,882,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,4.00,0.00,-4.93,3.14
66561,5.01,0.26,885,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.89,0.00,-4.91,3.14
66608,5.01,0.26,893,0.00,0.95,0.00,1.0000,16.50,140,3,5,4,51,3.66,0.00,-4.91,3.14
66608,5.01,0.28,894,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.87,0.00,-4.93,3.14
66796,5.04,0.27,895,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.97,0.00,-4.95,3.14
66842,5.05,0.25,836,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.79,0.00,-4.95,3.14
66842,5.05,0.24,908,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.69,0.00,-4.95,3.14
67014,5.08,0.24,902,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.64,0.00,-4.95,3.14
67061,5.10,0.24,904,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.64,0.00,-4.95,3.14
67061,5.10,0.26,896,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.74,0.00,-4.95,3.14
67217,5.10,0.27,954,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,4.00,0.00,-4.95,3.14
67264,5.08,0.27,882,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,4.02,0.00,-4.95,3.14
67279,5.10,0.27,885,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.95,0.00,-4.95,3.14
67436,5.10,0.28,886,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,4.00,0.00,-4.95,3.14
67483,5.07,0.24,888,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.72,0.00,-4.93,3.14
67623,5.09,0.25,893,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.82,0.00,-4.95,3.14
67670,5.08,0.26,834,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.84,0.00,-4.95,3.14
67686,5.09,0.27,839,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,4.00,0.00,-4.97,3.14
67842,5.07,0.26,899,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.89,0.00,-4.95,3.14
67889,5.11,0.25,890,0.00,0.95,0.00,1.0000,17.00,142,3,5,4,51,3.72,0.00,-4.93,4.71
67889,5.11,0.25,898,0.00,0.95,0.00,1.0000,16.50,142,3,5,4,51,3.92,0.00,-4.97,3.14
68061,5.11,0.43,901,0.00,0.95,0.00,1.0000,19.00,142,3,5,4,51,4.74,0.00,-4.93,7.84
68092,4.30,0.59,915,0.00,0.69,0.00,1.0000,23.00,142,3,5,4,51,8.98,0.00,-4.93,5.49
68092,3.53,0.33,951,0.00,0.70,0.00,1.0000,30.50,142,3,5,4,51,6.28,0.00,-4.93,3.92
68248,3.41,0.26,1011,0.00,0.94,0.00,1.0000,31.00,142,3,5,4,51,4.55,0.00,-4.99,3.53
68295,3.58,0.20,1082,0.00,1.11,0.00,1.0000,23.00,142,3,5,4,51,4.03,0.00,-5.07,2.75
68342,4.20,0.18,1123,0.00,1.15,0.00,1.0000,21.50,142,3,5,4,51,3.40,0.00,-5.20,2.75
68452,4.49,0.18,1091,0.00,1.14,0.00,1.0000,19.50,142,3,5,4,51,3.45,0.00,-5.36,3.14
68498,4.82,0.34,1142,0.00,1.08,0.00,1.0000,28.00,142,3,5,4,51,4.10,0.00,-5.49,17.25
68655,9.63,2.04,1158,0.00,0.70,0.00,1.0000,37.50,142,3,5,4,51,43.19,18.04,-5.49,94.51
68701,0.86,1.06,1281,0.00,0.66,0.00,1.0000,21.50,142,3,5,4,51,24.91,22.75,0.10,100.00
68701,-0.93,0.78,1613,0.00,0.89,0.00,1.0000,18.50,142,3,5,4,51,24.45,0.00,0.25,18.43
68857,-4.96,0.27,1822,0.00,0.92,0.00,1.0000,11.50,142,3,5,4,51,9.99,0.00,-1.41,6.27
68904,2.74,0.17,2068,0.00,1.41,-2.75,1.0000,17.00,142,3,5,4,51,5.75,0.00,-5.96,5.10
68904,1.19,0.17,1925,0.00,1.19,0.00,1.0000,17.50,142,3,5,4,51,6.17,0.00,-6.15,5.10
69076,3.52,0.16,2062,0.00,1.11,-2.75,1.0000,15.50,142,3,5,4,51,5.78,0.00,-5.82,5.10
69107,4.42,0.19,2033,0.00,1.19,-2.75,1.0000,14.00,142,3,5,4,51,6.45,0.00,-5.84,5.10
69107,4.82,0.20,2044,0.00,0.95,-2.75,1.0000,12.50,142,3,5,4,51,6.34,0.00,-5.82,5.10
69264,5.02,0.20,1941,0.00,0.95,-2.75,1.0000,11.00,142,3,5,4,51,6.64,0.00,-5.80,5.10
69326,5.05,0.21,1928,0.00,0.96,0.00,1.0000,10.00,142,3,5,4,51,6.79,0.00,-5.82,5.10
69326,5.21,0.20,1974,0.00,0.98,0.00,1.0000,9.50,142,3,5,4,51,6.60,0.00,-5.86,5.10
69482,5.28,0.19,2102,0.00,0.99,-2.75,1.0000,8.50,142,3,5,4,51,6.57,0.00,-5.86,5.10
69530,5.23,0.18,2176,0.00,0.99,-2.75,1.0000,7.00,142,3,5,4,51,6.75,0.00,-5.82,5.10
69545,5.21,0.20,2124,0.00,0.99,-2.75,1.0000,6.00,142,3,5,4,51,7.09,0.00,-5.88,5.49
69701,5.09,0.21,2071,0.00,0.99,-2.75,1.0000,4.50,142,3,5,4,51,7.28,0.00,-5.88,5.49
69748,5.06,0.21,2083,0.00,0.99,-2.75,1.0000,4.00,142,3,5,4,51,7.36,0.00,-5.86,5.49
69904,5.10,0.18,2122,0.00,0.99,-2.75,1.0000,4.00,142,3,5,4,51,6.79,0.00,-5.84,5.49
69951,4.98,0.21,2061,0.00,0.99,-2.75,1.0000,4.00,142,3,5,4,51,7.02,0.00,-5.84,5.49
69951,4.96,0.20,2005,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,7.13,0.00,-5.86,5.49
70092,5.11,0.21,2069,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,7.09,0.00,-5.82,5.10
70139,5.21,0.21,2045,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,7.06,0.00,-5.84,5.49
70139,5.25,0.21,2020,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,7.09,0.00,-5.82,5.10
70295,5.25,0.20,1994,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.83,0.00,-5.82,5.10
70342,5.30,0.21,2014,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.87,0.00,-5.82,5.10
70358,5.20,0.20,1931,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.72,0.00,-5.82,5.10
70514,5.20,0.20,2010,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.64,0.00,-5.82,5.10
70561,5.20,0.20,2004,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.87,0.00,-5.80,5.10
70561,5.19,0.20,1962,0.00,0.99,-2.75,1.0000,24.00,142,3,5,4,51,6.64,0.00,-5.80,5.10
70654,5.08,0.20,1964,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.49,0.00,-5.82,5.10
70748,4.98,0.19,1920,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.38,0.00,-5.84,5.10
70889,4.92,0.19,1929,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.31,0.00,-5.82,5.10
70920,4.77,0.20,1940,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.57,0.00,-5.84,5.10
70920,4.80,0.20,1918,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.49,0.00,-5.82,5.10
71092,4.75,0.20,1897,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.24,0.00,-5.86,5.10
71154,4.74,0.19,1877,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.27,0.00,-5.86,5.10
71154,4.70,0.20,1894,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.31,0.00,-5.90,5.10
71311,4.70,0.20,1881,0.00,0.99,0.00,1.0000,24.00,142,3,5,4,51,6.01,0.00,-5.90,5.10
71357,4.66,0.20,1908,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,6.38,0.00,-5.90,5.10
71357,4.70,0.20,1848,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,6.20,0.00,-5.92,5.10
71514,4.70,0.19,1852,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,5.98,0.00,-5.94,4.71
71560,4.71,0.20,1825,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,5.85,0.00,-5.92,4.71
71701,4.72,0.20,1808,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,6.11,0.00,-5.94,4.71
71748,4.74,0.21,1806,0.00,0.83,0.00,1.0000,24.00,142,3,5,4,51,6.27,0.00,-5.96,4.71
71764,4.72,0.22,1778,0.00,0.83,0.00,1.0000,23.50,142,3,5,4,51,6.34,0.00,-5.96,4.71
71920,4.70,0.22,1774,0.00,0.83,0.00,1.0000,23.00,142,3,5,4,51,6.38,0.00,-5.98,4.71
71951,4.69,0.20,1784,0.00,0.83,0.00,1.0000,23.50,142,3,5,4,51,6.20,0.00,-5.99,4.71
71967,4.69,0.19,1762,0.00,0.83,0.00,1.0000,23.00,142,3,5,4,51,5.36,0.00,-6.01,4.71
72108,4.66,0.21,1790,0.00,0.83,0.00,1.0000,22.50,142,3,5,4,51,5.95,0.00,-6.01,4.71
72170,4.65,0.21,1733,0.00,0.83,0.00,1.0000,23.00,142,3,5,4,51,6.01,0.00,-6.03,4.71
72170,4.66,0.21,1722,0.00,0.83,0.00,1.0000,22.50,142,3,5,4,51,6.08,0.00,-6.03,4.71
72326,4.64,0.21,1692,0.00,0.83,0.00,1.0000,22.00,142,3,5,4,51,6.01,0.00,-6.03,4.71
72373,4.61,0.21,1682,0.00,0.83,0.00,1.0000,21.50,142,3,5,4,51,6.04,0.00,-6.05,4.31
72373,4.61,0.21,1688,0.00,0.83,0.00,1.0000,22.00,142,3,5,4,51,5.91,0.00,-6.07,4.31
72545,4.67,0.19,1670,0.00,0.83,0.00,1.0000,21.50,142,3,5,4,51,5.24,0.00,-6.09,4.31
72592,4.64,0.20,1654,0.00,0.83,0.00,1.0000,21.00,144,3,5,4,51,5.59,0.00,-6.07,4.31
72592,4.64,0.20,1661,0.00,0.83,0.00,1.0000,21.00,144,3,5,4,51,5.53,0.00,-6.11,4.31
72732,4.69,0.20,1650,0.00,0.83,0.00,1.0000,21.00,144,3,5,4,51,5.40,0.00,-6.11,4.31
72748,4.66,0.19,1624,0.00,0.83,0.00,1.0000,20.50,144,3,5,4,51,5.14,0.00,-6.11,4.31
72857,4.63,0.19,1604,0.00,0.83,0.00,1.0000,20.00,144,3,5,4,51,5.02,0.00,-6.11,4.31
72998,4.59,0.20,1603,0.00,0.83,0.00,1.0000,20.00,144,3,5,4,51,5.56,0.00,-6.13,4.31
73045,4.59,0.21,1585,0.00,0.83,0.00,1.0000,20.00,144,3,5,4,51,5.69,0.00,-6.15,4.31
73045,4.65,0.21,1566,0.00,0.83,0.00,1.0000,19.50,144,3,5,4,51,5.59,0.00,-6.15,4.31
73201,4.67,0.21,1547,0.00,0.83,0.00,1.0000,19.50,144,3,5,4,51,5.40,0.00,-6.11,4.31
73201,4.67,0.20,1558,0.00,0.83,0.00,1.0000,20.00,144,3,5,4,51,5.17,0.00,-6.13,3.92
73263,4.71,0.21,1546,0.00,0.83,0.00,1.0000,19.50,144,3,5,4,51,5.46,0.00,-6.11,3.92
73420,4.74,0.21,1535,0.00,0.83,0.00,1.0000,19.50,144,3,5,4,51,5.27,0.00,-6.09,3.92
73467,4.76,0.17,1531,0.00,0.83,0.00,1.0000,19.50,144,3,5,4,51,4.45,0.00,-6.07,3.92
73529,4.81,0.20,1514,0.00,0.83,0.00,1.0000,19.00,144,3,5,4,51,4.96,0.00,-6.07,3.92
73654,4.80,0.21,1486,0.00,0.83,0.00,1.0000,22.00,144,3,5,4,51,4.92,0.00,-6.05,5.88
73654,4.71,0.32,1483,0.00,0.83,0.00,1.0000,25.50,144,3,5,4,51,7.45,0.00,-6.03,7.06
73810,4.26,0.40,1526,0.00,0.75,0.00,1.0000,30.50,144,3,5,4,51,10.20,0.00,-5.99,10.20
73873,3.71,0.57,1562,0.00,0.74,0.00,1.0000,28.00,144,3,5,4,51,13.75,0.00,-6.01,11.76
73873,2.31,0.67,1590,0.00,0.61,0.00,1.0000,29.50,144,3,5,4,51,16.97,0.00,-6.05,12.16
74029,1.70,0.70,1447,0.00,0.72,0.00,1.0000,39.00,144,3,5,4,51,17.12,0.00,-6.11,10.98
74076,0.59,0.55,1452,0.00,0.73,0.00,1.0000,38.50,144,3,5,4,51,14.35,0.00,-6.15,10.59
74076,0.39,0.57,1587,0.00,0.81,0.00,1.0000,29.00,144,3,5,4,51,14.82,0.00,-5.99,12.16
74232,0.26,0.67,1598,0.00,0.81,0.00,1.0000,29.00,144,3,5,4,51,16.69,0.00,-6.11,12.16
74279,0.16,0.62,1492,0.00,0.81,0.00,1.0000,38.00,144,3,5,4,51,15.51,0.00,-6.15,10.98
74279,0.01,0.54,1574,0.00,0.81,0.00,1.0000,38.50,144,3,5,4,51,14.55,0.00,-6.03,11.37
74435,0.07,0.61,1585,0.00,0.82,0.00,1.0000,38.50,144,3,5,4,51,15.65,0.00,-6.01,12.16
74483,0.13,0.57,1538,0.00,0.82,0.00,1.0000,38.50,144,3,5,4,51,15.44,0.00,-6.15,10.98
74483,0.13,0.55,1541,0.00,0.98,0.00,1.0000,38.50,144,3,5,4,51,14.85,0.00,-6.13,11.37
74654,0.26,0.55,1608,0.00,0.94,0.00,1.0000,39.00,144,3,5,4,51,15.15,0.00,-6.07,11.37
74701,0.33,0.59,1580,0.00,0.95,0.00,1.0000,38.50,144,3,5,4,51,15.53,0.00,-6.13,11.76
74826,0.27,0.58,1639,0.00,0.95,0.00,1.0000,39.00,144,3,5,4,51,16.12,0.00,-6.15,11.76
74857,0.32,0.57,1639,0.00,0.95,0.00,1.0000,39.00,144,3,5,4,51,16.08,0.00,-6.13,11.76
74873,0.40,0.58,1615,0.00,0.95,0.00,1.0000,39.00,144,3,5,4,51,16.11,0.00,-6.13,10.98
75013,0.42,0.54,1653,0.00,0.95,0.00,1.0000,39.00,144,3,5,4,51,15.19,0.00,-6.13,10.59
75092,0.90,0.49,1676,0.00,0.95,0.00,1.0000,39.50,144,3,5,4,51,13.67,0.00,-6.15,9.02
75092,1.42,0.31,1660,0.00,1.09,0.00,1.0000,39.00,144,3,5,4,51,9.45,0.00,-6.11,7.45
75233,2.22,0.28,1607,0.00,1.14,0.00,1.0000,37.50,144,3,5,4,51,8.02,0.00,-6.09,6.27
75280,2.68,0.28,1691,0.00,1.12,0.00,1.0000,36.00,144,3,5,4,51,7.77,0.00,-6.09,6.27
75420,3.22,0.27,1688,0.00,1.15,0.00,1.0000,34.00,144,3,5,4,51,7.76,0.00,-6.09,5.88
75451,3.49,0.28,1688,0.00,1.06,0.00,1.0000,32.50,144,3,5,4,51,7.82,0.00,-6.09,5.88
75467,3.74,0.28,1688,0.00,1.11,0.00,1.0000,31.00,144,3,5,4,51,7.82,0.00,-6.07,5.49
75545,4.06,0.26,1694,0.00,1.17,0.00,1.0000,29.50,144,3,5,4,51,7.33,0.00,-6.07,5.49
75654,4.20,0.26,1684,0.00,1.17,0.00,1.0000,28.50,144,3,5,4,51,7.29,0.00,-6.07,5.10
75795,4.35,0.24,1670,0.00,1.15,0.00,1.0000,27.00,144,3,5,4,51,6.59,0.00,-6.09,5.10
75842,4.53,0.23,1632,0.00,1.11,0.00,1.0000,24.00,144,3,5,4,51,6.51,0.00,-6.11,5.10
75842,4.47,0.24,1643,0.00,1.14,0.00,1.0000,25.50,144,3,5,4,51,6.71,0.00,-6.09,5.10
75998,4.61,0.21,1682,0.00,1.09,0.00,1.0000,16.50,144,3,5,4,51,6.02,0.00,-6.13,4.31
76029,4.76,0.19,1681,0.00,1.08,0.00,1.0000,15.50,144,3,5,4,51,5.36,0.00,-6.13,4.31
76029,4.97,0.19,1621,0.00,1.05,0.00,1.0000,13.50,144,3,5,4,51,5.17,0.00,-6.09,4.31
76185,5.13,0.31,1556,0.00,1.03,0.00,1.0000,21.50,144,3,5,4,51,5.87,0.00,-6.09,11.76
76233,3.95,0.59,1526,0.00,0.66,0.00,1.0000,25.00,144,3,5,4,51,15.12,0.00,-6.11,10.20
76373,2.79,0.27,1599,0.00,0.74,0.00,1.0000,24.50,144,3,5,4,51,8.88,0.00,-6.07,5.49
76420,2.93,0.17,1664,0.00,1.22,0.00,1.0000,23.00,144,3,5,4,51,4.84,0.00,-6.07,3.92
76420,3.64,0.42,1699,0.00,1.32,0.00,1.0000,33.50,144,3,5,4,51,7.14,0.00,-6.15,17.25
76592,7.54,1.68,1758,0.00,1.02,0.00,1.0000,40.00,144,3,5,4,51,42.62,0.00,-6.09,55.29
76622,4.05,1.10,1932,0.00,0.66,0.00,1.0000,27.50,144,3,5,4,51,37.07,31.76,-2.57,100.00
76622,7.94,1.02,2270,0.00,0.93,-2.75,1.0000,25.00,144,3,5,4,51,38.81,57.65,1.22,100.00
76763,2.25,1.06,2672,0.00,0.92,-2.75,1.0000,31.00,144,3,5,4,51,46.00,49.80,7.48,57.25
76810,-4.36,0.24,2978,0.00,1.03,0.00,1.0000,18.00,144,3,5,4,51,22.49,0.00,1.78,8.24
76858,1.17,0.08,3183,0.00,1.03,0.00,1.0000,26.00,144,3,5,4,51,5.82,0.00,-5.78,4.31
76998,3.60,0.07,3099,0.00,1.20,0.00,1.0000,22.50,144,3,5,4,51,3.59,0.00,-5.55,3.53
77013,4.82,0.07,2998,0.00,1.30,0.00,1.0000,20.50,144,3,5,4,51,3.26,0.00,-5.51,2.75
77107,5.52,0.08,2881,0.00,0.99,0.00,1.0000,18.50,144,3,5,4,51,3.72,0.00,-5.57,2.75
77107,5.59,0.08,2794,0.00,0.99,0.00,1.0000,17.00,144,3,5,4,51,3.64,0.00,-5.63,2.75
77217,5.61,0.08,2704,0.00,0.83,0.00,1.0000,15.00,144,3,5,4,51,3.64,0.00,-5.70,2.75
77373,5.64,0.08,2578,0.00,0.83,0.00,1.0000,13.50,144,3,5,4,51,3.61,0.00,-5.84,3.14
77404,5.68,0.09,2530,0.00,0.83,-2.75,1.0000,12.00,144,3,5,4,51,3.66,0.00,-5.88,3.14
77419,5.68,0.10,2334,0.00,0.83,-2.75,1.0000,11.00,144,3,5,4,51,3.97,0.00,-5.92,3.14
77576,5.69,0.10,2263,0.00,0.83,-2.75,1.0000,9.50,144,3,5,4,51,3.87,0.00,-5.96,3.14
77607,5.70,0.11,2159,0.00,0.83,-2.75,1.0000,8.00,144,3,5,4,51,3.87,0.00,-5.96,3.14
77748,5.72,0.11,2060,0.00,0.83,-2.75,1.0000,7.00,144,3,5,4,51,3.94,0.00,-5.92,3.14
77794,5.68,0.13,2044,0.00,0.83,-2.75,1.0000,5.50,144,3,5,4,51,4.10,0.00,-5.88,3.14
77794,5.59,0.12,1906,0.00,0.83,0.00,1.0000,5.50,145,3,5,4,51,3.56,0.00,-5.80,3.14
77873,5.48,0.13,1795,0.00,0.83,0.00,1.0000,5.50,145,3,5,4,51,4.12,0.00,-5.86,3.14
77998,5.44,0.14,1712,0.00,0.83,0.00,1.0000,22.00,145,3,5,4,51,4.00,0.00,-5.92,3.14
77998,5.37,0.14,1625,0.00,0.83,0.00,1.0000,20.50,145,3,5,4,51,4.07,0.00,-5.99,3.14
78154,5.31,0.16,1598,0.00,0.83,0.00,1.0000,19.50,145,3,5,4,51,3.94,0.00,-6.05,3.14
78201,5.41,0.17,1472,0.00,0.83,0.00,1.0000,18.50,145,3,5,4,51,4.10,0.00,-6.13,3.14
78342,5.41,0.17,1372,0.00,0.83,0.00,1.0000,18.00,145,3,5,4,51,3.82,0.00,-6.11,3.14
78389,5.44,0.20,1284,0.00,0.83,0.00,1.0000,17.50,145,3,5,4,51,4.20,0.00,-5.92,3.14
78389,5.46,0.20,1206,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,3.92,0.00,-5.80,3.53
78513,5.53,0.23,1091,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,4.12,0.00,-5.70,3.92
78576,5.56,0.29,1003,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,4.40,0.00,-5.55,4.31
78591,5.55,0.35,910,0.00,0.77,0.00,1.0000,16.50,145,3,5,4,51,4.89,0.00,-5.38,4.31
78748,5.42,0.35,804,0.00,0.74,0.00,1.0000,16.50,145,3,5,4,51,5.02,0.00,-5.18,4.31
78794,5.21,0.39,744,0.00,0.72,0.00,1.0000,16.50,145,3,5,4,51,4.96,0.00,-4.97,4.31
78794,4.79,0.36,794,0.00,0.71,0.00,1.0000,16.50,145,3,5,4,51,4.72,0.00,-4.74,4.71
78982,4.43,0.38,828,0.00,0.75,0.00,1.0000,16.50,145,3,5,4,51,5.30,0.00,-4.74,4.71
79029,4.34,0.34,866,0.00,0.77,0.00,1.0000,16.50,145,3,5,4,51,4.99,0.00,-4.78,4.31
79029,4.10,0.31,900,0.00,0.82,0.00,1.0000,16.50,145,3,5,4,51,4.96,0.00,-4.80,4.31
79185,3.98,0.27,903,0.00,0.82,0.00,1.0000,16.50,145,3,5,4,51,4.40,0.00,-4.87,3.92
79232,4.03,0.25,991,0.00,0.82,0.00,1.0000,16.50,145,3,5,4,51,4.10,0.00,-4.95,3.53
79232,4.24,0.26,1016,0.00,0.95,0.00,1.0000,17.00,145,3,5,4,51,4.36,0.00,-5.05,3.53
79404,4.41,0.24,1034,0.00,0.94,0.00,1.0000,17.00,145,3,5,4,51,4.31,0.00,-5.22,3.53
79435,4.55,0.26,1057,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,4.54,0.00,-5.24,3.53
79482,4.68,0.24,1063,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,4.48,0.00,-5.28,3.53
79622,4.77,0.24,1054,0.00,0.83,0.00,1.0000,17.00,145,3,5,4,51,4.15,0.00,-5.30,3.14
79638,4.95,0.24,1044,0.00,0.99,0.00,1.0000,17.00,145,3,5,4,51,4.23,0.00,-5.32,3.14
79779,5.16,0.24,1044,0.00,0.95,0.00,1.0000,17.00,145,3,5,4,51,4.21,0.00,-5.30,3.14
79826,5.23,0.25,1036,0.00,0.95,0.00,1.0000,17.00,145,3,5,4,51,4.33,0.00,-5.28,3.14
79826,5.25,0.26,1005,0.00,0.95,0.00,1.0000,17.00,145,3,5,4,51,4.31,0.00,-5.24,3.14
79998,5.31,0.25,994,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,3.94,0.00,-5.24,3.14
80045,5.31,0.25,980,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.05,0.00,-5.18,3.14
80045,5.36,0.24,967,0.00,0.95,0.00,1.0000,16.50,145,3,5,4,51,4.05,0.00,-5.16,3.14
